Accuracy	Precision	Recall	F1	MCC	BM
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9288461538461539	0.0	0.0	0.0	0.0	0.0
0.9283653846153846	0.3333333333333333	0.006756756756756757	0.013245033112582783	0.03875877166009706	0.005721560069386067
