Accuracy	Precision	Recall	F1	MCC	BM
0.8908653846153847	0.2158273381294964	0.20270270270270271	0.20905923344947733	0.15059567963662424	0.14628448324100507
0.8923076923076924	0.21212121212121213	0.1891891891891892	0.20000000000000004	0.14273812592550214	0.13535896144591808
0.8870192307692307	0.2	0.19594594594594594	0.19795221843003413	0.13719677150401166	0.13590453807845115
0.8850961538461538	0.17266187050359713	0.16216216216216217	0.16724738675958187	0.10566324007783419	0.10263835263835253
0.8899038461538461	0.20863309352517986	0.19594594594594594	0.20209059233449475	0.14310693971015923	0.1390101281405629
0.8826923076923077	0.16666666666666666	0.16216216216216217	0.16438356164383564	0.10132559340820117	0.10005036091992614
0.895673076923077	0.224	0.1891891891891892	0.20512820512820512	0.15033671513837552	0.13898214985171498
0.8932692307692308	0.2357142857142857	0.22297297297297297	0.22916666666666669	0.17195606878857764	0.16758995019864575
0.8798076923076923	0.16447368421052633	0.16891891891891891	0.16666666666666669	0.10192275913791643	0.10318392927088582
0.8802884615384615	0.18633540372670807	0.20270270270270271	0.1941747572815534	0.12977388733140696	0.13489731967992835
