1 <- 56
1 <- 32
1 <- 7
1 <- 9
1 <- 58
2 <- 3
2 <- 49
3 <- 42
3 <- 22
3 <- 16
3 <- 31
3 <- 11
4 <- 35
4 <- 3
4 <- 41
4 <- 2
5 <- 46
5 <- 14
6 <- 36
6 <- 12
6 <- 32
6 <- 22
7 <- 28
7 <- 24
7 <- 29
7 <- 31
7 <- 52
8 <- 32
9 <- 1
9 <- 7
10 <- 44
10 <- 51
10 <- 60
11 <- 3
11 <- 12
11 <- 24
11 <- 32
11 <- 29
12 <- 48
12 <- 5
12 <- 29
12 <- 27
12 <- 17
13 <- 16
13 <- 59
13 <- 25
14 <- 44
14 <- 15
14 <- 25
15 <- 9
16 <- 64
16 <- 49
16 <- 36
17 <- 38
17 <- 15
18 <- 37
18 <- 30
18 <- 48
18 <- 19
18 <- 24
19 <- 9
19 <- 28
19 <- 21
19 <- 16
20 <- 40
21 <- 13
21 <- 2
21 <- 59
21 <- 31
21 <- 7
22 <- 18
22 <- 21
22 <- 23
22 <- 10
23 <- 29
23 <- 19
24 <- 16
24 <- 4
25 <- 15
25 <- 47
26 <- 41
26 <- 32
27 <- 45
27 <- 30
27 <- 10
27 <- 6
27 <- 11
28 <- 8
28 <- 53
28 <- 60
29 <- 33
29 <- 48
30 <- 4
30 <- 21
30 <- 5
31 <- 13
31 <- 19
31 <- 47
31 <- 48
32 <- 9
32 <- 29
32 <- 57
32 <- 22
33 <- 8
33 <- 10
34 <- 38
34 <- 6
34 <- 2
35 <- 49
36 <- 19
37 <- 59
37 <- 33
37 <- 63
38 <- 49
39 <- 18
39 <- 13
39 <- 55
39 <- 29
40 <- 44
40 <- 61
40 <- 6
40 <- 23
41 <- 37
41 <- 14
41 <- 63
41 <- 24
41 <- 40
42 <- 58
43 <- 46
44 <- 20
44 <- 2
45 <- 63
45 <- 34
45 <- 41
45 <- 59
45 <- 60
46 <- 16
46 <- 34
46 <- 36
46 <- 41
47 <- 37
47 <- 25
48 <- 56
48 <- 6
48 <- 23
48 <- 52
49 <- 2
50 <- 15
51 <- 1
51 <- 9
51 <- 62
52 <- 3
52 <- 53
53 <- 3
53 <- 31
53 <- 49
54 <- 59
54 <- 29
54 <- 37
54 <- 60
55 <- 48
56 <- 1
56 <- 41
56 <- 32
56 <- 52
57 <- 6
57 <- 32
58 <- 2
59 <- 1
59 <- 18
59 <- 39
59 <- 34
60 <- 28
60 <- 8
60 <- 27
60 <- 10
61 <- 40
62 <- 51
63 <- 21
63 <- 11
64 <- 57
64 <- 31
64 <- 7
