Accuracy	Precision	Recall	F1	MCC	BM
0.8879807692307692	0.14960629921259844	0.13194444444444445	0.14022140221402213	0.0807428362647893	0.0761593204775024
0.885576923076923	0.15942028985507245	0.1527777777777778	0.15602836879432624	0.09471099984850441	0.09286042240587689
0.8865384615384615	0.12903225806451613	0.1111111111111111	0.11940298507462685	0.05931544954494213	0.05532598714416892
0.8817307692307692	0.13043478260869565	0.125	0.1276595744680851	0.0642723596005302	0.06301652892561993
0.8841346153846154	0.1510791366906475	0.14583333333333334	0.1484098939929329	0.08628475420692	0.08488292011019283
0.8870192307692307	0.1678832116788321	0.1597222222222222	0.16370106761565834	0.10319558984765342	0.10083792470156094
0.8793269230769231	0.12056737588652482	0.11805555555555555	0.1192982456140351	0.054535239240657264	0.05400596877869601
0.8870192307692307	0.15267175572519084	0.1388888888888889	0.14545454545454548	0.08521941932880335	0.08155417814508725
0.8927884615384616	0.1565217391304348	0.125	0.13899613899613902	0.08318909012627597	0.0748966942148761
0.8826923076923077	0.13768115942028986	0.13194444444444445	0.1347517730496454	0.07188201966252375	0.07047750229568406
