1 <- 28
1 <- 59
1 <- 19
2 <- 9
2 <- 29
3 <- 49
3 <- 55
4 <- 34
5 <- 35
5 <- 15
6 <- 37
6 <- 28
6 <- 1
6 <- 35
6 <- 40
7 <- 18
7 <- 34
7 <- 30
8 <- 1
8 <- 19
8 <- 62
9 <- 2
10 <- 1
10 <- 11
11 <- 12
12 <- 3
12 <- 22
13 <- 1
13 <- 24
13 <- 11
14 <- 1
14 <- 8
14 <- 32
15 <- 17
16 <- 1
16 <- 19
17 <- 9
18 <- 34
18 <- 53
18 <- 9
18 <- 17
18 <- 36
19 <- 16
19 <- 8
19 <- 35
20 <- 18
20 <- 4
20 <- 30
20 <- 1
20 <- 59
21 <- 13
21 <- 6
21 <- 30
21 <- 48
22 <- 12
23 <- 37
23 <- 52
24 <- 17
25 <- 49
25 <- 53
26 <- 50
26 <- 49
26 <- 27
27 <- 37
27 <- 46
27 <- 31
27 <- 11
28 <- 1
28 <- 59
29 <- 17
29 <- 48
30 <- 55
31 <- 46
31 <- 24
31 <- 52
32 <- 4
32 <- 15
32 <- 60
33 <- 18
33 <- 4
33 <- 50
33 <- 54
34 <- 16
34 <- 8
34 <- 20
34 <- 33
35 <- 58
36 <- 61
36 <- 24
37 <- 11
37 <- 10
38 <- 11
38 <- 12
38 <- 10
39 <- 9
39 <- 18
40 <- 33
40 <- 22
40 <- 60
40 <- 10
41 <- 27
41 <- 42
41 <- 20
41 <- 26
42 <- 9
42 <- 40
42 <- 15
42 <- 17
42 <- 36
43 <- 13
44 <- 9
44 <- 17
45 <- 52
46 <- 31
48 <- 35
48 <- 3
48 <- 21
49 <- 13
49 <- 3
51 <- 43
51 <- 13
52 <- 40
52 <- 19
52 <- 26
53 <- 55
54 <- 28
54 <- 64
54 <- 6
55 <- 3
56 <- 13
56 <- 3
56 <- 55
57 <- 43
58 <- 9
58 <- 14
58 <- 2
59 <- 12
59 <- 11
60 <- 48
60 <- 28
60 <- 33
60 <- 53
60 <- 9
61 <- 29
61 <- 36
61 <- 2
62 <- 8
62 <- 19
62 <- 14
62 <- 52
63 <- 50
63 <- 60
63 <- 14
63 <- 30
64 <- 42
