1 <- 9
1 <- 32
2 <- 3
2 <- 53
2 <- 14
2 <- 36
3 <- 12
3 <- 6
3 <- 31
4 <- 3
4 <- 41
4 <- 2
5 <- 59
5 <- 29
5 <- 21
6 <- 36
6 <- 21
6 <- 22
7 <- 29
8 <- 13
8 <- 11
9 <- 28
9 <- 7
10 <- 51
10 <- 60
10 <- 53
11 <- 12
11 <- 45
12 <- 33
12 <- 27
12 <- 5
12 <- 48
13 <- 59
13 <- 19
13 <- 63
14 <- 44
14 <- 2
15 <- 59
15 <- 19
15 <- 62
17 <- 38
17 <- 15
17 <- 14
18 <- 40
18 <- 3
18 <- 28
18 <- 32
19 <- 48
20 <- 61
20 <- 2
21 <- 25
21 <- 2
21 <- 59
21 <- 6
21 <- 7
22 <- 21
22 <- 10
23 <- 29
23 <- 19
24 <- 22
24 <- 5
24 <- 16
24 <- 15
24 <- 7
25 <- 15
26 <- 41
26 <- 7
26 <- 2
27 <- 10
28 <- 18
28 <- 3
28 <- 60
29 <- 48
30 <- 62
31 <- 13
31 <- 48
32 <- 28
32 <- 19
32 <- 5
32 <- 57
32 <- 36
33 <- 38
33 <- 8
33 <- 59
34 <- 38
34 <- 2
35 <- 59
35 <- 4
36 <- 19
37 <- 8
37 <- 63
37 <- 53
38 <- 2
39 <- 29
39 <- 55
39 <- 31
40 <- 44
40 <- 20
40 <- 52
41 <- 37
41 <- 63
41 <- 24
42 <- 35
43 <- 63
43 <- 46
43 <- 2
43 <- 15
43 <- 11
44 <- 40
45 <- 63
45 <- 34
45 <- 41
46 <- 41
47 <- 44
47 <- 25
48 <- 56
48 <- 19
48 <- 12
48 <- 23
48 <- 36
49 <- 40
49 <- 53
49 <- 2
50 <- 15
51 <- 62
52 <- 2
53 <- 3
53 <- 2
53 <- 49
54 <- 59
54 <- 37
54 <- 19
55 <- 48
56 <- 1
56 <- 52
57 <- 14
57 <- 41
57 <- 32
57 <- 59
57 <- 8
58 <- 2
59 <- 1
60 <- 28
61 <- 44
61 <- 20
62 <- 51
62 <- 15
63 <- 21
63 <- 13
63 <- 8
63 <- 17
63 <- 11
64 <- 57
64 <- 7
