Accuracy	Precision	Recall	F1	MCC	BM
0.8807692307692307	0.15555555555555556	0.13548387096774195	0.14482758620689656	0.0812959549226365	0.07626309174696289
0.8875	0.17886178861788618	0.14193548387096774	0.15827338129496402	0.09960949553186484	0.08946795140343533
0.8884615384615384	0.20155038759689922	0.16774193548387098	0.18309859154929575	0.12438230264217438	0.11423544197737745
0.8870192307692307	0.20149253731343283	0.17419354838709677	0.18685121107266434	0.12687484639971133	0.11860913280268104
0.8865384615384615	0.18110236220472442	0.14838709677419354	0.16312056737588654	0.10349546819411018	0.0943611227482195
0.8894230769230769	0.21374045801526717	0.18064516129032257	0.1958041958041958	0.1374413160415039	0.1271386677838291
0.8923076923076924	0.1650485436893204	0.10967741935483871	0.13178294573643415	0.07868403464189994	0.06500209467951401
0.8826923076923077	0.16541353383458646	0.14193548387096774	0.15277777777777776	0.09046105069185213	0.08427314620863013
0.8908653846153847	0.2230769230769231	0.1870967741935484	0.20350877192982458	0.14606011353485535	0.13462924172601598
0.8889423076923076	0.1935483870967742	0.15483870967741936	0.17204301075268819	0.11412003381280936	0.10289065772936734
