3 <- 1
4 <- 1
5 <- 1
6 <- 1
10 <- 1
12 <- 1
16 <- 1
17 <- 1
18 <- 1
20 <- 1
23 <- 1
25 <- 1
27 <- 1
28 <- 1
30 <- 1
33 <- 1
34 <- 1
35 <- 1
36 <- 1
37 <- 1
38 <- 1
40 <- 1
44 <- 1
45 <- 1
46 <- 1
49 <- 1
51 <- 1
53 <- 1
54 <- 1
56 <- 1
59 <- 1
63 <- 1
1 <- 2
4 <- 2
6 <- 2
14 <- 2
16 <- 2
17 <- 2
20 <- 2
23 <- 2
28 <- 2
29 <- 2
34 <- 2
35 <- 2
36 <- 2
37 <- 2
38 <- 2
40 <- 2
44 <- 2
45 <- 2
46 <- 2
47 <- 2
51 <- 2
52 <- 2
56 <- 2
59 <- 2
62 <- 2
63 <- 2
4 <- 3
5 <- 3
6 <- 3
7 <- 3
8 <- 3
10 <- 3
15 <- 3
17 <- 3
20 <- 3
21 <- 3
23 <- 3
24 <- 3
27 <- 3
28 <- 3
29 <- 3
30 <- 3
34 <- 3
35 <- 3
36 <- 3
37 <- 3
44 <- 3
47 <- 3
51 <- 3
53 <- 3
56 <- 3
60 <- 3
62 <- 3
63 <- 3
1 <- 4
6 <- 4
8 <- 4
10 <- 4
12 <- 4
14 <- 4
16 <- 4
17 <- 4
21 <- 4
22 <- 4
23 <- 4
24 <- 4
25 <- 4
30 <- 4
34 <- 4
36 <- 4
37 <- 4
38 <- 4
40 <- 4
42 <- 4
45 <- 4
47 <- 4
50 <- 4
51 <- 4
52 <- 4
63 <- 4
1 <- 5
4 <- 5
6 <- 5
8 <- 5
10 <- 5
11 <- 5
12 <- 5
17 <- 5
21 <- 5
23 <- 5
24 <- 5
25 <- 5
27 <- 5
28 <- 5
29 <- 5
30 <- 5
33 <- 5
35 <- 5
36 <- 5
38 <- 5
46 <- 5
50 <- 5
53 <- 5
54 <- 5
56 <- 5
60 <- 5
61 <- 5
63 <- 5
2 <- 6
5 <- 6
8 <- 6
15 <- 6
20 <- 6
22 <- 6
23 <- 6
24 <- 6
27 <- 6
29 <- 6
30 <- 6
32 <- 6
34 <- 6
37 <- 6
40 <- 6
43 <- 6
47 <- 6
50 <- 6
51 <- 6
53 <- 6
56 <- 6
60 <- 6
1 <- 7
3 <- 7
4 <- 7
8 <- 7
12 <- 7
16 <- 7
20 <- 7
25 <- 7
26 <- 7
27 <- 7
28 <- 7
30 <- 7
33 <- 7
35 <- 7
36 <- 7
37 <- 7
44 <- 7
46 <- 7
47 <- 7
49 <- 7
51 <- 7
52 <- 7
53 <- 7
56 <- 7
59 <- 7
60 <- 7
63 <- 7
1 <- 8
2 <- 8
4 <- 8
7 <- 8
9 <- 8
10 <- 8
12 <- 8
14 <- 8
16 <- 8
17 <- 8
20 <- 8
21 <- 8
22 <- 8
23 <- 8
24 <- 8
26 <- 8
28 <- 8
29 <- 8
33 <- 8
34 <- 8
37 <- 8
46 <- 8
47 <- 8
49 <- 8
53 <- 8
56 <- 8
60 <- 8
2 <- 9
4 <- 9
