Accuracy	Precision	Recall	F1	MCC	BM
0.3153846153846154	0.05013736263736264	0.6403508771929824	0.0929936305732484	-0.031344047942049494	-0.06310792240009988
0.2932692307692308	0.049800796812749	0.6578947368421053	0.09259259259259259	-0.03563232977528842	-0.06997911870214701
0.2721153846153846	0.04896907216494845	0.6666666666666666	0.09123649459783913	-0.043980308456189075	-0.08409630383180744
0.3293269230769231	0.06220095693779904	0.7982456140350878	0.11540900443880786	0.050018997702873325	0.1003819314308152
0.35384615384615387	0.05499276410998553	0.6666666666666666	0.1016042780748663	0.0011441572504838895	0.0023736859952525613
0.2918269230769231	0.050892267019167214	0.6754385964912281	0.09465273509526737	-0.028101275232452864	-0.054978494047937754
0.30240384615384613	0.051643192488262914	0.6754385964912281	0.09595015576323988	-0.022121032922357828	-0.04378826007031822
0.32259615384615387	0.05128205128205128	0.6491228070175439	0.09505459216441875	-0.02331420941252838	-0.047214934589780655
0.3144230769230769	0.048209366391184574	0.6140350877192983	0.08939974457215838	-0.044081503841397966	-0.08891506487480139
0.3038461538461538	0.04748982360922659	0.6140350877192983	0.08816120906801007	-0.05014367905318438	-0.10010529885242092
