3 <- 1
4 <- 1
7 <- 1
8 <- 1
10 <- 1
13 <- 1
14 <- 1
15 <- 1
16 <- 1
17 <- 1
18 <- 1
19 <- 1
21 <- 1
22 <- 1
24 <- 1
25 <- 1
26 <- 1
29 <- 1
30 <- 1
32 <- 1
34 <- 1
35 <- 1
37 <- 1
39 <- 1
40 <- 1
41 <- 1
42 <- 1
45 <- 1
46 <- 1
47 <- 1
48 <- 1
49 <- 1
51 <- 1
53 <- 1
54 <- 1
55 <- 1
57 <- 1
58 <- 1
59 <- 1
60 <- 1
61 <- 1
63 <- 1
64 <- 1
1 <- 2
4 <- 2
5 <- 2
7 <- 2
9 <- 2
10 <- 2
12 <- 2
13 <- 2
16 <- 2
18 <- 2
22 <- 2
27 <- 2
29 <- 2
30 <- 2
31 <- 2
34 <- 2
39 <- 2
40 <- 2
41 <- 2
44 <- 2
46 <- 2
47 <- 2
48 <- 2
52 <- 2
53 <- 2
54 <- 2
56 <- 2
58 <- 2
60 <- 2
61 <- 2
62 <- 2
63 <- 2
1 <- 3
7 <- 3
9 <- 3
10 <- 3
11 <- 3
12 <- 3
13 <- 3
17 <- 3
22 <- 3
23 <- 3
24 <- 3
25 <- 3
26 <- 3
27 <- 3
29 <- 3
30 <- 3
31 <- 3
32 <- 3
33 <- 3
35 <- 3
39 <- 3
40 <- 3
42 <- 3
46 <- 3
48 <- 3
49 <- 3
50 <- 3
52 <- 3
55 <- 3
58 <- 3
59 <- 3
60 <- 3
64 <- 3
2 <- 4
5 <- 4
6 <- 4
9 <- 4
10 <- 4
13 <- 4
14 <- 4
15 <- 4
16 <- 4
18 <- 4
21 <- 4
22 <- 4
25 <- 4
29 <- 4
30 <- 4
31 <- 4
32 <- 4
36 <- 4
38 <- 4
39 <- 4
52 <- 4
53 <- 4
56 <- 4
57 <- 4
59 <- 4
61 <- 4
62 <- 4
63 <- 4
64 <- 4
4 <- 5
7 <- 5
8 <- 5
10 <- 5
11 <- 5
12 <- 5
15 <- 5
18 <- 5
19 <- 5
20 <- 5
22 <- 5
23 <- 5
24 <- 5
26 <- 5
27 <- 5
29 <- 5
30 <- 5
31 <- 5
32 <- 5
33 <- 5
35 <- 5
38 <- 5
39 <- 5
41 <- 5
44 <- 5
47 <- 5
49 <- 5
53 <- 5
54 <- 5
55 <- 5
58 <- 5
59 <- 5
60 <- 5
62 <- 5
63 <- 5
2 <- 6
3 <- 6
4 <- 6
5 <- 6
8 <- 6
9 <- 6
10 <- 6
11 <- 6
12 <- 6
13 <- 6
15 <- 6
16 <- 6
18 <- 6
19 <- 6
22 <- 6
23 <- 6
25 <- 6
27 <- 6
29 <- 6
30 <- 6
31 <- 6
35 <- 6
36 <- 6
38 <- 6
39 <- 6
40 <- 6
41 <- 6
46 <- 6
49 <- 6
51 <- 6
52 <- 6
53 <- 6
54 <- 6
56 <- 6
57 <- 6
58 <- 6
59 <- 6
60 <- 6
61 <- 6
63 <- 6
5 <- 7
8 <- 7
9 <- 7
10 <- 7
12 <- 7
13 <- 7
