Accuracy	Precision	Recall	F1	MCC	BM
0.3783653846153846	0.07371556217423679	0.668918918918919	0.13279678068410464	0.013451297031755129	0.025026579374405555
0.4028846153846154	0.07465007776049767	0.6486486486486487	0.13389121338912136	0.017307699405587355	0.03270661966314137
0.4043269230769231	0.07745933384972889	0.6756756756756757	0.1389854065323141	0.031374168041926845	0.059216048346482975
0.39278846153846153	0.07860922146636433	0.7027027027027027	0.141400407885792	0.03833808445988923	0.0717503217503217
0.4283653846153846	0.08125502815768303	0.6824324324324325	0.14521926671459381	0.04788218363301691	0.0913351239438196
0.39903846153846156	0.07745398773006135	0.6824324324324325	0.13911845730027547	0.03176780149223344	0.05976162497901627
0.3836538461538462	0.07368421052631578	0.6621621621621622	0.13261163734776724	0.01310711678704662	0.02448100274187226
0.40673076923076923	0.07776049766718507	0.6756756756756757	0.1394700139470014	0.03270548159704231	0.06180404006490958
0.4341346153846154	0.0893854748603352	0.7567567567567568	0.15988579586009993	0.0872925468465186	0.1661770466118293
0.43317307692307694	0.07918367346938776	0.6554054054054054	0.14129643117261473	0.037386956176805965	0.07155447372838664
