Accuracy	Precision	Recall	F1	MCC	BM
0.4734848484848485	0.09863945578231292	0.6904761904761905	0.17261904761904762	0.07909587331703398	0.14520870076425618
0.5075757575757576	0.11888111888111888	0.8095238095238095	0.20731707317073172	0.15803488531025348	0.29100529100529093
0.5	0.10357142857142858	0.6904761904761905	0.18012422360248448	0.09434639736315066	0.1740152851263963
0.48484848484848486	0.10069444444444445	0.6904761904761905	0.17575757575757578	0.08561924532581061	0.15755437977660192
0.5303030303030303	0.11278195488721804	0.7142857142857143	0.19480519480519476	0.12376464588419238	0.22868900646678414
0.48484848484848486	0.09219858156028368	0.6190476190476191	0.16049382716049382	0.05006635920467361	0.09229864785420339
0.4564393939393939	0.08754208754208755	0.6190476190476191	0.15339233038348082	0.03350970017636684	0.061434450323339274
0.4772727272727273	0.10472972972972973	0.7380952380952381	0.18343195266272191	0.1051289827123139	0.19282774838330408
0.48863636363636365	0.10139860139860139	0.6904761904761905	0.17682926829268292	0.08779715850569639	0.16166960611405057
0.49053030303030304	0.10452961672473868	0.7142857142857143	0.18237082066869303	0.10076004670730145	0.18547912992357452
