Accuracy	Precision	Recall	F1	MCC	BM
0.4318181818181818	0.12225705329153605	0.6610169491525424	0.20634920634920637	0.041232308387821326	0.06400202377940811
0.42803030303030304	0.11428571428571428	0.6101694915254238	0.1925133689839572	0.009817092013940204	0.015286762314336233
0.4375	0.13043478260869565	0.711864406779661	0.2204724409448819	0.07417881985561166	0.11484948140652662
0.42045454545454547	0.11526479750778816	0.6271186440677966	0.19473684210526315	0.013922724035980834	0.021574934046474592
0.4337121212121212	0.12264150943396226	0.6610169491525424	0.20689655172413793	0.04257115715571117	0.06613421994145496
0.42234848484848486	0.11320754716981132	0.6101694915254238	0.19098143236074272	0.005722680142243142	0.00889017382819568
0.42234848484848486	0.12037037037037036	0.6610169491525424	0.20365535248041775	0.03451328847785469	0.053341042969173635
0.42613636363636365	0.11875	0.6440677966101694	0.2005277044854881	0.02758878778475288	0.04278847891294135
0.4734848484848485	0.1362126245847176	0.6949152542372882	0.2277777777777778	0.08943949524141405	0.14054425210509214
0.4128787878787879	0.11854103343465046	0.6610169491525424	0.20103092783505155	0.027746805078518406	0.042680062158938936
