Accuracy	Precision	Recall	F1	MCC	BM
0.4772727272727273	0.11148648648648649	0.717391304347826	0.19298245614035087	0.09758985141689742	0.17174815082085515
0.48674242424242425	0.12121212121212122	0.782608695652174	0.2099125364431487	0.13706996593887918	0.24111491971856402
0.4753787878787879	0.1188118811881188	0.782608695652174	0.20630372492836677	0.13040461193158295	0.22866678693848108
0.4583333333333333	0.11538461538461539	0.782608695652174	0.2011173184357542	0.12044987790180711	0.20999458776835644
0.4772727272727273	0.10344827586206896	0.6521739130434783	0.17857142857142858	0.06390724506419249	0.11275482590654873
0.4583333333333333	0.10784313725490197	0.717391304347826	0.18750000000000003	0.08626722217840141	0.15100126285405002
0.48295454545454547	0.10996563573883161	0.6956521739130435	0.18991097922848663	0.08976024183571236	0.15830777557279463
0.4791666666666667	0.11705685618729098	0.7608695652173914	0.20289855072463767	0.12129361700249627	0.21315172289373985
0.4734848484848485	0.1054421768707483	0.6739130434782609	0.18235294117647058	0.07281914295296207	0.12826988995128996
0.4734848484848485	0.11333333333333333	0.7391304347826086	0.19653179190751444	0.10661709841436127	0.18726321486559616
