1 <- 2(+)
1 <- 7(-)
1 <- 10(-)
1 <- 12(-)
1 <- 14(+)
1 <- 15(+)
1 <- 17(+)
1 <- 22(-)
1 <- 25(-)
1 <- 26(+)
1 <- 27(-)
1 <- 31(+)
1 <- 32(-)
2 <- 5(+)
2 <- 10(-)
2 <- 11(+)
2 <- 12(-)
2 <- 14(+)
2 <- 18(+)
2 <- 19(+)
2 <- 22(+)
2 <- 24(+)
2 <- 25(-)
2 <- 29(-)
2 <- 31(+)
3 <- 4(+)
3 <- 6(-)
3 <- 8(-)
3 <- 10(+)
3 <- 13(+)
3 <- 14(-)
3 <- 15(+)
3 <- 27(+)
3 <- 31(+)
3 <- 32(-)
4 <- 5(+)
4 <- 8(-)
4 <- 10(-)
4 <- 11(+)
4 <- 12(-)
4 <- 13(+)
4 <- 14(+)
4 <- 15(+)
4 <- 17(+)
4 <- 19(+)
4 <- 20(+)
4 <- 22(-)
4 <- 25(+)
4 <- 26(-)
4 <- 27(-)
4 <- 28(-)
4 <- 29(+)
4 <- 31(+)
4 <- 32(-)
5 <- 2(+)
5 <- 4(+)
5 <- 6(+)
5 <- 8(+)
5 <- 9(+)
5 <- 10(-)
5 <- 12(+)
5 <- 14(+)
5 <- 15(+)
5 <- 17(+)
5 <- 22(+)
5 <- 25(+)
5 <- 26(+)
5 <- 27(-)
5 <- 28(+)
5 <- 29(+)
5 <- 31(+)
5 <- 32(-)
6 <- 4(-)
6 <- 5(+)
6 <- 10(+)
6 <- 12(-)
6 <- 14(+)
6 <- 15(+)
6 <- 18(+)
6 <- 19(+)
6 <- 22(-)
6 <- 25(-)
6 <- 27(+)
6 <- 29(-)
6 <- 30(+)
6 <- 31(+)
6 <- 32(+)
7 <- 1(-)
7 <- 8(-)
7 <- 11(-)
7 <- 21(-)
7 <- 22(-)
7 <- 29(+)
8 <- 1(+)
8 <- 6(+)
8 <- 10(+)
8 <- 18(+)
8 <- 24(+)
8 <- 26(+)
8 <- 29(-)
8 <- 30(+)
8 <- 31(+)
9 <- 15(+)
9 <- 17(+)
9 <- 18(+)
9 <- 19(+)
9 <- 21(+)
9 <- 24(+)
9 <- 26(+)
9 <- 31(+)
10 <- 1(-)
10 <- 3(+)
10 <- 4(-)
10 <- 5(-)
10 <- 6(+)
10 <- 11(-)
10 <- 12(+)
10 <- 14(-)
10 <- 15(-)
10 <- 18(-)
10 <- 19(-)
10 <- 21(-)
10 <- 22(-)
10 <- 25(-)
10 <- 27(+)
10 <- 29(+)
10 <- 30(+)
10 <- 31(+)
10 <- 32(-)
11 <- 1(+)
11 <- 4(+)
11 <- 7(-)
11 <- 9(+)
11 <- 17(+)
11 <- 20(+)
11 <- 26(+)
11 <- 29(-)
12 <- 1(-)
12 <- 4(-)
12 <- 5(+)
12 <- 6(-)
12 <- 10(+)
12 <- 14(+)
12 <- 15(+)
12 <- 16(-)
12 <- 17(-)
12 <- 19(-)
12 <- 22(+)
12 <- 23(+)
12 <- 25(+)
12 <- 27(+)
12 <- 28(-)
12 <- 29(+)
12 <- 31(+)
12 <- 32(-)
13 <- 3(+)
13 <- 4(+)
13 <- 5(-)
13 <- 6(-)
13 <- 10(+)
13 <- 12(+)
13 <- 14(+)
13 <- 15(+)
13 <- 22(+)
13 <- 27(+)
13 <- 28(-)
13 <- 29(+)
13 <- 31(+)
13 <- 32(-)
14 <- 4(+)
14 <- 5(+)
14 <- 6(+)
14 <- 8(+)
14 <- 10(+)
14 <- 12(+)
14 <- 15(+)
14 <- 16(+)
14 <- 17(+)
14 <- 19(+)
14 <- 22(-)
14 <- 25(+)
14 <- 26(+)
14 <- 27(-)
14 <- 29(-)
14 <- 31(+)
14 <- 32(-)
15 <- 1(+)
15 <- 4(-)
15 <- 5(+)
15 <- 10(-)
15 <- 12(+)
15 <- 13(+)
15 <- 14(+)
15 <- 17(+)
15 <- 22(+)
15 <- 25(+)
15 <- 27(+)
15 <- 28(+)
15 <- 29(-)
15 <- 31(+)
15 <- 32(+)
16 <- 1(+)
16 <- 11(+)
16 <- 21(+)
16 <- 26(+)
16 <- 29(-)
16 <- 32(-)
17 <- 2(+)
17 <- 4(+)
17 <- 5(+)
17 <- 10(-)
17 <- 12(-)
17 <- 14(+)
17 <- 15(+)
17 <- 18(+)
17 <- 20(+)
17 <- 22(+)
17 <- 27(-)
17 <- 31(+)
17 <- 32(+)
18 <- 1(+)
18 <- 2(+)
18 <- 6(+)
18 <- 8(+)
18 <- 9(+)
18 <- 10(-)
18 <- 12(-)
18 <- 13(-)
18 <- 14(+)
18 <- 15(+)
18 <- 19(+)
18 <- 20(+)
18 <- 22(+)
18 <- 25(-)
18 <- 26(+)
18 <- 29(-)
18 <- 31(+)
18 <- 32(+)
19 <- 1(+)
19 <- 2(+)
19 <- 4(-)
19 <- 5(+)
19 <- 10(-)
19 <- 11(+)
19 <- 12(-)
19 <- 13(-)
19 <- 14(+)
19 <- 15(+)
19 <- 20(+)
19 <- 22(-)
19 <- 25(-)
19 <- 27(-)
19 <- 28(+)
19 <- 29(-)
19 <- 31(+)
19 <- 32(-)
20 <- 2(+)
20 <- 14(+)
20 <- 16(+)
20 <- 19(+)
20 <- 24(+)
21 <- 4(+)
21 <- 9(+)
21 <- 14(+)
21 <- 18(+)
21 <- 20(+)
21 <- 23(-)
21 <- 24(+)
21 <- 25(+)
21 <- 26(+)
22 <- 1(-)
22 <- 4(-)
22 <- 5(+)
22 <- 10(-)
22 <- 11(-)
22 <- 12(+)
22 <- 13(+)
22 <- 14(+)
22 <- 15(+)
22 <- 17(+)
22 <- 19(-)
22 <- 25(+)
22 <- 26(-)
22 <- 27(-)
22 <- 29(-)
22 <- 30(-)
22 <- 31(+)
22 <- 32(-)
23 <- 21(-)
23 <- 26(-)
23 <- 32(-)
24 <- 1(+)
24 <- 2(+)
24 <- 5(+)
24 <- 19(+)
24 <- 20(+)
24 <- 27(-)
24 <- 31(+)
25 <- 3(+)
25 <- 4(+)
25 <- 5(-)
25 <- 8(-)
25 <- 9(+)
25 <- 10(-)
25 <- 11(-)
25 <- 12(+)
25 <- 13(+)
25 <- 14(+)
25 <- 15(+)
25 <- 17(+)
25 <- 18(+)
25 <- 19(+)
25 <- 20(+)
25 <- 22(+)
25 <- 27(+)
25 <- 29(-)
25 <- 30(-)
25 <- 32(-)
26 <- 1(+)
26 <- 5(+)
26 <- 6(+)
26 <- 12(-)
26 <- 14(+)
26 <- 15(+)
26 <- 18(+)
26 <- 19(+)
26 <- 22(-)
26 <- 29(-)
26 <- 31(+)
26 <- 32(+)
27 <- 1(-)
27 <- 4(-)
27 <- 5(-)
27 <- 6(+)
27 <- 10(+)
27 <- 12(+)
27 <- 14(-)
27 <- 15(-)
27 <- 17(-)
27 <- 19(-)
27 <- 22(-)
27 <- 25(+)
27 <- 26(-)
27 <- 28(+)
27 <- 29(+)
27 <- 30(+)
27 <- 31(-)
27 <- 32(+)
28 <- 4(-)
28 <- 15(+)
28 <- 18(+)
28 <- 22(-)
28 <- 25(-)
28 <- 30(+)
28 <- 31(+)
28 <- 32(+)
29 <- 1(-)
29 <- 2(-)
29 <- 4(-)
29 <- 5(-)
29 <- 6(-)
29 <- 9(-)
29 <- 10(+)
29 <- 12(+)
29 <- 13(+)
29 <- 14(-)
29 <- 15(-)
29 <- 19(-)
29 <- 22(-)
29 <- 25(+)
29 <- 26(-)
29 <- 27(+)
29 <- 30(-)
29 <- 31(-)
29 <- 32(-)
30 <- 4(-)
30 <- 5(+)
30 <- 6(+)
30 <- 10(+)
30 <- 12(-)
30 <- 14(+)
30 <- 15(+)
30 <- 22(-)
30 <- 25(-)
30 <- 27(+)
30 <- 28(+)
30 <- 31(+)
30 <- 32(+)
31 <- 2(+)
31 <- 4(+)
31 <- 5(+)
31 <- 6(+)
31 <- 10(+)
31 <- 12(+)
31 <- 14(+)
31 <- 15(+)
31 <- 17(+)
31 <- 19(+)
31 <- 20(+)
31 <- 22(-)
31 <- 25(+)
31 <- 27(-)
31 <- 29(-)
31 <- 30(+)
31 <- 32(+)
32 <- 2(+)
32 <- 4(-)
32 <- 5(-)
32 <- 6(+)
32 <- 8(+)
32 <- 10(-)
32 <- 12(-)
32 <- 13(-)
32 <- 14(-)
32 <- 15(-)
32 <- 17(+)
32 <- 18(+)
32 <- 19(-)
32 <- 22(-)
32 <- 25(-)
32 <- 27(+)
32 <- 29(-)
32 <- 30(+)
32 <- 31(+)
