betI	betA	1
betI	betB	1
betI	betT	1
arcA	betI	1
arcA	lldR	1
arcA	xylR	1
arcA	gadX	1
arcA	gadA	1
arcA	rutF	1
arcA	rutE	1
arcA	rutA	1
arcA	rutG	1
arcA	rutD	1
arcA	rutB	1
arcA	rutC	1
arcA	cadA	1
arcA	fadL	1
arcA	cadB	1
arcA	lldP	1
arcA	betA	1
arcA	betB	1
arcA	lldD	1
arcA	betT	1
arcA	treB	1
arcA	treC	1
lldR	lldP	1
lldR	lldD	1
gadX	gadW	1
gadX	gadE	1
gadX	mdtE	1
gadX	mdtF	1
gadX	gadA	1
gadX	hdeA	1
gadX	yhiD	1
gadX	hdeB	1
gadX	gadC	1
gadX	cadA	1
gadX	gadB	1
gadX	cadB	1
gadX	gadY	1
gadX	hdeD	1
gadX	slp	1
gadX	dctR	1
torR	gadX	1
torR	gadA	1
torR	hdeA	1
torR	yhiD	1
torR	hdeB	1
rutR	gadX	1
rutR	gadW	1
rutR	nemR	1
rutR	rutF	1
rutR	rutE	1
rutR	rutA	1
rutR	rutG	1
rutR	rutD	1
rutR	rutB	1
rutR	rutC	1
rutR	nemA	1
gadW	gadX	1
gadW	gadE	1
gadW	mdtE	1
gadW	mdtF	1
gadW	gadA	1
gadW	hdeA	1
gadW	yhiD	1
gadW	hdeB	1
gadW	gadC	1
gadW	gadB	1
gadW	gadY	1
gadW	slp	1
gadW	dctR	1
nemR	nemA	1
gadE	gadX	1
gadE	gadW	1
gadE	rcsA	1
gadE	mdtE	1
gadE	mdtF	1
gadE	gadA	1
gadE	hdeA	1
gadE	yhiD	1
gadE	hdeB	1
gadE	gadC	1
gadE	cadA	1
gadE	gadB	1
gadE	cadB	1
gadE	hdeD	1
ydeO	gadE	1
ydeO	mdtE	1
ydeO	mdtF	1
evgA	gadE	1
evgA	ydeO	1
evgA	mdtE	1
evgA	mdtF	1
rcsA	csgD	1
rcsA	csgE	1
rcsA	csgG	1
rcsA	csgF	1
rcsA	sra	1
rcsA	wza	1
rcsA	wcaA	1
rcsA	wzb	1
rcsA	wzc	1
rcsA	osmB	1
rcsA	wcaB	1
rcsA	rprA	1
rcsA	bdm	1
rcsA	yjbE	1
rcsA	yjbF	1
csgD	csgE	1
csgD	csgG	1
csgD	csgF	1
rcsB	rcsA	1
rcsB	csgD	1
rcsB	csgE	1
rcsB	csgG	1
rcsB	csgF	1
rcsB	sra	1
rcsB	wza	1
rcsB	wcaA	1
rcsB	wzb	1
rcsB	wzc	1
rcsB	osmB	1
rcsB	wcaB	1
rcsB	rprA	1
rcsB	bdm	1
rcsB	yjbE	1
rcsB	yjbF	1
rstA	csgD	1
rstA	csgE	1
rstA	csgG	1
rstA	csgF	1
ompR	csgD	1
ompR	bolA	1
ompR	csgE	1
ompR	csgG	1
ompR	csgF	1
ompR	fadL	1
ompR	sra	1
phoP	rstA	1
phoP	treR	1
phoP	rutF	1
phoP	rutE	1
phoP	rutA	1
phoP	rutG	1
phoP	rutD	1
phoP	rutB	1
phoP	rutC	1
phoP	fadL	1
treR	treB	1
treR	treC	1
betI	arcA	0
betI	lldR	0
betI	xylR	0
betI	gadX	0
betI	torR	0
betI	rutR	0
betI	gadW	0
betI	nemR	0
betI	gadE	0
betI	ydeO	0
betI	evgA	0
betI	rcsA	0
betI	csgD	0
betI	rcsB	0
betI	rstA	0
betI	ompR	0
betI	bolA	0
betI	phoP	0
betI	treR	0
betI	mdtE	0
betI	mdtF	0
betI	csgE	0
betI	csgG	0
betI	csgF	0
betI	gadA	0
betI	hdeA	0
betI	yhiD	0
betI	hdeB	0
betI	rutF	0
betI	rutE	0
betI	rutA	0
betI	rutG	0
betI	rutD	0
betI	rutB	0
betI	rutC	0
betI	gadC	0
betI	cadA	0
betI	gadB	0
betI	fadL	0
betI	cadB	0
betI	sra	0
betI	wza	0
betI	wcaA	0
betI	wzb	0
betI	wzc	0
betI	osmB	0
betI	nemA	0
betI	lldP	0
betI	wcaB	0
betI	lldD	0
betI	rprA	0
betI	bdm	0
betI	gadY	0
betI	treB	0
betI	hdeD	0
betI	slp	0
betI	treC	0
betI	dctR	0
betI	yjbE	0
betI	yjbF	0
arcA	torR	0
arcA	rutR	0
arcA	gadW	0
arcA	nemR	0
arcA	gadE	0
arcA	ydeO	0
arcA	evgA	0
arcA	rcsA	0
arcA	csgD	0
arcA	rcsB	0
arcA	rstA	0
arcA	ompR	0
arcA	bolA	0
arcA	phoP	0
arcA	treR	0
arcA	mdtE	0
arcA	mdtF	0
