Accuracy	Precision	Recall	F1	MCC	BM
0.8620192307692308	0.07567567567567568	0.1076923076923077	0.0888888888888889	0.017007031110133825	0.020000000000000018
0.8610576923076924	0.06557377049180328	0.09230769230769231	0.07667731629392971	0.003944006932132907	0.004615384615384688
0.8649038461538462	0.08287292817679558	0.11538461538461539	0.09646302250803859	0.025983916521816135	0.030256410256410238
0.8620192307692308	0.07567567567567568	0.1076923076923077	0.0888888888888889	0.017007031110133825	0.020000000000000018
0.8600961538461539	0.060109289617486336	0.08461538461538462	0.07028753993610225	-0.0030675609472144835	-0.0035897435897435104
0.864423076923077	0.08695652173913043	0.12307692307692308	0.1019108280254777	0.03147449631919558	0.03692307692307706
0.8600961538461539	0.06486486486486487	0.09230769230769231	0.0761904761904762	0.003052544045408635	0.0035897435897436214
0.8625	0.07608695652173914	0.1076923076923077	0.089171974522293	0.017485831288441986	0.02051282051282044
0.8634615384615385	0.08152173913043478	0.11538461538461539	0.09554140127388536	0.024480163803818778	0.02871794871794875
0.8629807692307693	0.07650273224043716	0.1076923076923077	0.08945686900958466	0.01796714269082769	0.021025641025641084
