58 <- 2
58 <- 43
58 <- 61
59 <- 14
59 <- 59
59 <- 5
56 <- 56
56 <- 34
56 <- 30
57 <- 55
57 <- 34
57 <- 1
54 <- 7
54 <- 15
54 <- 44
55 <- 55
55 <- 48
55 <- 1
52 <- 4
52 <- 56
52 <- 61
53 <- 58
53 <- 49
53 <- 53
50 <- 50
50 <- 32
50 <- 62
51 <- 51
17 <- 3
17 <- 59
17 <- 47
29 <- 26
29 <- 57
29 <- 48
64 <- 60
64 <- 56
64 <- 46
63 <- 21
63 <- 26
63 <- 46
62 <- 40
62 <- 15
62 <- 28
61 <- 40
61 <- 43
61 <- 61
60 <- 60
60 <- 51
60 <- 1
23 <- 23
23 <- 48
23 <- 1
22 <- 55
22 <- 28
22 <- 41
21 <- 35
21 <- 23
21 <- 55
20 <- 6
20 <- 33
20 <- 20
27 <- 2
27 <- 10
27 <- 27
26 <- 26
26 <- 48
26 <- 54
25 <- 14
25 <- 25
25 <- 37
24 <- 2
24 <- 1
24 <- 20
49 <- 51
49 <- 49
49 <- 44
48 <- 6
48 <- 48
48 <- 47
45 <- 58
45 <- 23
45 <- 45
44 <- 35
44 <- 51
44 <- 9
47 <- 58
47 <- 37
47 <- 47
46 <- 43
46 <- 46
46 <- 39
41 <- 2
41 <- 1
41 <- 20
28 <- 64
28 <- 28
28 <- 34
43 <- 14
43 <- 38
43 <- 62
40 <- 40
40 <- 51
40 <- 20
16 <- 1
16 <- 44
16 <- 37
42 <- 5
42 <- 62
42 <- 20
18 <- 38
18 <- 18
18 <- 52
8 <- 57
8 <- 48
8 <- 8
9 <- 34
9 <- 37
9 <- 9
19 <- 4
19 <- 48
19 <- 19
1 <- 10
1 <- 1
1 <- 9
2 <- 2
2 <- 51
2 <- 20
3 <- 2
3 <- 56
3 <- 1
4 <- 4
4 <- 51
4 <- 9
5 <- 6
5 <- 3
5 <- 32
6 <- 6
6 <- 17
6 <- 47
7 <- 7
7 <- 23
7 <- 31
12 <- 12
12 <- 47
12 <- 30
13 <- 7
13 <- 3
13 <- 31
10 <- 51
10 <- 26
10 <- 1
11 <- 19
11 <- 59
11 <- 11
38 <- 53
38 <- 44
38 <- 61
39 <- 40
39 <- 45
39 <- 20
14 <- 14
14 <- 55
14 <- 9
15 <- 40
15 <- 9
34 <- 58
34 <- 34
34 <- 61
35 <- 50
35 <- 35
35 <- 1
36 <- 50
36 <- 41
36 <- 11
37 <- 16
37 <- 37
37 <- 62
30 <- 38
30 <- 30
30 <- 41
31 <- 63
31 <- 31
31 <- 19
32 <- 32
32 <- 1
32 <- 33
33 <- 43
33 <- 28
33 <- 32
