58 <- 26
58 <- 38
58 <- 18
59 <- 59
59 <- 17
59 <- 22
56 <- 56
56 <- 10
56 <- 9
57 <- 57
57 <- 13
57 <- 11
54 <- 51
54 <- 8
54 <- 54
55 <- 55
55 <- 8
55 <- 33
52 <- 43
52 <- 17
52 <- 52
53 <- 23
53 <- 46
53 <- 24
50 <- 50
50 <- 28
50 <- 46
51 <- 51
51 <- 3
51 <- 19
17 <- 17
17 <- 63
17 <- 52
29 <- 16
29 <- 24
29 <- 29
64 <- 64
64 <- 11
63 <- 15
63 <- 53
63 <- 63
62 <- 29
62 <- 34
62 <- 61
61 <- 21
61 <- 61
61 <- 29
60 <- 21
60 <- 10
60 <- 41
23 <- 42
23 <- 23
23 <- 32
22 <- 6
22 <- 22
22 <- 24
21 <- 21
21 <- 3
20 <- 16
20 <- 56
27 <- 64
27 <- 57
27 <- 41
26 <- 26
26 <- 34
26 <- 33
25 <- 25
25 <- 28
25 <- 22
24 <- 16
24 <- 36
24 <- 47
49 <- 40
49 <- 32
49 <- 30
48 <- 43
48 <- 58
48 <- 48
45 <- 49
45 <- 45
45 <- 30
44 <- 51
44 <- 1
47 <- 40
47 <- 27
47 <- 47
46 <- 12
46 <- 5
46 <- 53
41 <- 21
41 <- 41
28 <- 18
28 <- 39
28 <- 28
43 <- 43
43 <- 15
43 <- 38
40 <- 40
40 <- 15
40 <- 64
16 <- 16
16 <- 10
16 <- 29
42 <- 25
42 <- 47
42 <- 11
18 <- 18
18 <- 32
18 <- 28
8 <- 12
8 <- 35
8 <- 38
9 <- 25
9 <- 31
9 <- 8
19 <- 43
19 <- 64
19 <- 46
1 <- 38
1 <- 1
1 <- 45
2 <- 50
2 <- 38
2 <- 24
3 <- 64
3 <- 35
3 <- 51
4 <- 4
4 <- 40
4 <- 28
5 <- 36
5 <- 1
5 <- 54
6 <- 5
6 <- 56
6 <- 29
7 <- 3
7 <- 36
7 <- 44
12 <- 12
12 <- 40
12 <- 54
13 <- 54
13 <- 62
13 <- 45
10 <- 51
10 <- 10
10 <- 53
11 <- 39
11 <- 11
38 <- 50
38 <- 38
38 <- 22
39 <- 6
39 <- 39
14 <- 14
14 <- 8
14 <- 62
15 <- 6
15 <- 37
15 <- 47
34 <- 16
34 <- 56
34 <- 55
35 <- 35
35 <- 49
35 <- 6
36 <- 51
36 <- 36
36 <- 63
37 <- 56
37 <- 59
37 <- 45
30 <- 51
30 <- 53
30 <- 30
31 <- 57
31 <- 61
31 <- 31
32 <- 47
32 <- 30
32 <- 24
33 <- 58
33 <- 1
33 <- 33
