58 <- 2
58 <- 43
58 <- 61
59 <- 42
59 <- 59
59 <- 38
56 <- 2
56 <- 56
56 <- 41
57 <- 55
57 <- 34
57 <- 1
54 <- 16
54 <- 53
54 <- 9
55 <- 55
55 <- 48
55 <- 1
52 <- 40
52 <- 56
52 <- 1
53 <- 3
53 <- 49
53 <- 54
50 <- 50
50 <- 32
50 <- 62
51 <- 51
17 <- 3
17 <- 46
17 <- 45
29 <- 23
29 <- 48
29 <- 1
64 <- 60
64 <- 31
64 <- 9
63 <- 21
63 <- 18
63 <- 63
62 <- 40
62 <- 51
62 <- 9
61 <- 61
61 <- 30
61 <- 20
60 <- 60
60 <- 51
60 <- 1
23 <- 6
23 <- 23
23 <- 19
22 <- 29
22 <- 8
22 <- 41
21 <- 12
21 <- 40
21 <- 13
20 <- 6
20 <- 33
20 <- 20
27 <- 10
27 <- 27
27 <- 9
26 <- 26
26 <- 62
26 <- 41
25 <- 16
25 <- 25
25 <- 63
24 <- 1
24 <- 20
49 <- 53
49 <- 18
49 <- 44
48 <- 56
48 <- 23
48 <- 48
45 <- 59
45 <- 23
45 <- 45
44 <- 35
44 <- 51
44 <- 9
47 <- 58
47 <- 37
47 <- 54
46 <- 35
46 <- 46
46 <- 30
41 <- 8
41 <- 41
41 <- 9
28 <- 28
28 <- 34
28 <- 11
43 <- 60
43 <- 58
43 <- 46
40 <- 40
40 <- 52
40 <- 20
16 <- 60
16 <- 1
16 <- 54
42 <- 44
42 <- 62
42 <- 39
18 <- 38
18 <- 18
18 <- 52
8 <- 35
8 <- 56
8 <- 48
9 <- 12
9 <- 37
9 <- 9
19 <- 48
19 <- 1
19 <- 19
1 <- 5
1 <- 1
1 <- 9
2 <- 51
2 <- 20
3 <- 51
3 <- 3
3 <- 28
4 <- 15
4 <- 3
4 <- 51
5 <- 5
5 <- 41
5 <- 52
6 <- 7
6 <- 59
6 <- 23
7 <- 55
7 <- 28
7 <- 32
12 <- 12
12 <- 48
12 <- 54
13 <- 21
13 <- 5
13 <- 27
10 <- 51
10 <- 26
10 <- 1
11 <- 19
11 <- 59
11 <- 11
38 <- 40
38 <- 32
38 <- 53
39 <- 40
39 <- 1
39 <- 39
14 <- 29
14 <- 43
14 <- 55
15 <- 44
15 <- 9
34 <- 61
34 <- 62
34 <- 54
35 <- 35
35 <- 62
35 <- 11
36 <- 43
36 <- 18
36 <- 19
37 <- 37
37 <- 62
37 <- 19
30 <- 38
30 <- 30
30 <- 41
31 <- 63
31 <- 25
31 <- 31
32 <- 32
32 <- 41
32 <- 52
33 <- 43
33 <- 28
33 <- 32
