58 <- 58
58 <- 55
58 <- 18
59 <- 29
59 <- 36
59 <- 1
56 <- 2
56 <- 35
56 <- 33
57 <- 57
57 <- 36
57 <- 31
54 <- 15
54 <- 34
55 <- 51
55 <- 55
55 <- 56
52 <- 5
52 <- 39
52 <- 33
53 <- 26
53 <- 53
53 <- 63
50 <- 5
50 <- 50
50 <- 24
51 <- 12
51 <- 3
51 <- 51
17 <- 2
17 <- 49
17 <- 33
29 <- 29
29 <- 40
29 <- 59
64 <- 64
64 <- 10
64 <- 61
63 <- 63
63 <- 39
63 <- 19
62 <- 23
62 <- 53
62 <- 22
61 <- 5
61 <- 55
61 <- 61
60 <- 40
60 <- 60
60 <- 44
23 <- 1
23 <- 30
23 <- 19
22 <- 55
22 <- 22
22 <- 57
21 <- 19
21 <- 36
21 <- 11
20 <- 54
20 <- 36
20 <- 30
27 <- 15
27 <- 53
27 <- 60
26 <- 50
26 <- 3
26 <- 26
25 <- 7
25 <- 39
25 <- 52
24 <- 55
24 <- 44
24 <- 24
49 <- 22
49 <- 33
49 <- 19
48 <- 58
48 <- 31
48 <- 48
45 <- 29
45 <- 6
45 <- 45
44 <- 2
44 <- 55
44 <- 53
47 <- 26
47 <- 55
47 <- 39
46 <- 56
46 <- 46
46 <- 37
41 <- 2
41 <- 61
41 <- 30
28 <- 29
28 <- 61
28 <- 19
43 <- 7
43 <- 43
40 <- 40
40 <- 25
40 <- 41
16 <- 43
16 <- 6
16 <- 44
42 <- 42
42 <- 54
42 <- 33
18 <- 51
18 <- 57
18 <- 62
8 <- 4
8 <- 25
8 <- 37
9 <- 13
9 <- 46
9 <- 9
19 <- 60
19 <- 3
19 <- 57
1 <- 7
1 <- 1
1 <- 19
2 <- 2
2 <- 10
2 <- 30
3 <- 2
3 <- 3
3 <- 57
4 <- 14
4 <- 3
4 <- 4
5 <- 5
5 <- 7
5 <- 27
6 <- 6
6 <- 27
6 <- 48
7 <- 2
7 <- 53
7 <- 39
12 <- 50
12 <- 60
12 <- 53
13 <- 50
13 <- 52
13 <- 33
10 <- 2
10 <- 34
10 <- 44
11 <- 14
11 <- 38
11 <- 11
38 <- 40
38 <- 51
38 <- 38
39 <- 27
39 <- 63
39 <- 39
14 <- 16
14 <- 54
14 <- 24
15 <- 2
15 <- 15
34 <- 4
34 <- 2
34 <- 34
35 <- 40
35 <- 35
35 <- 26
36 <- 2
36 <- 3
36 <- 36
37 <- 3
37 <- 55
37 <- 37
30 <- 4
30 <- 27
30 <- 30
31 <- 57
31 <- 31
31 <- 39
32 <- 4
32 <- 32
32 <- 22
33 <- 29
33 <- 31
33 <- 33
