Accuracy	Precision	Recall	F1	MCC	BM
0.8596153846153847	0.07526881720430108	0.1044776119402985	0.0875	0.013844115149986501	0.016091178230123848
0.8576923076923076	0.059782608695652176	0.08208955223880597	0.06918238993710693	-0.005888315425942863	-0.006810756085962821
0.8557692307692307	0.053763440860215055	0.07462686567164178	0.0625	-0.013606561219862805	-0.015815066496909114
0.8605769230769231	0.07142857142857142	0.09701492537313433	0.08227848101265822	0.008836207473997697	0.01017011550674174
0.8591346153846153	0.07027027027027027	0.09701492537313433	0.08150470219435736	0.007441632683929107	0.008628491662959537
0.8610576923076924	0.08108108108108109	0.11194029850746269	0.09404388714733543	0.021200384668438033	0.024581614026476073
0.8591346153846153	0.0748663101604278	0.1044776119402985	0.08722741433021806	0.013369648569198195	0.01557730361552978
0.8548076923076923	0.05319148936170213	0.07462686567164178	0.06211180124223603	-0.014421121093966323	-0.016842815726097138
0.85625	0.05405405405405406	0.07462686567164178	0.06269592476489029	-0.013196495292834282	-0.015301191882315046
0.8572115384615384	0.05945945945945946	0.08208955223880597	0.06896551724137931	-0.006317119300579819	-0.007324630700556778
