58 <- 5
58 <- 2
58 <- 7
59 <- 64
59 <- 43
59 <- 59
56 <- 21
56 <- 49
56 <- 7
57 <- 7
57 <- 53
57 <- 39
54 <- 12
54 <- 55
54 <- 22
55 <- 48
55 <- 8
52 <- 7
52 <- 2
52 <- 52
53 <- 7
53 <- 6
53 <- 53
50 <- 50
50 <- 38
50 <- 39
51 <- 48
51 <- 45
51 <- 41
17 <- 58
17 <- 23
17 <- 1
29 <- 7
29 <- 45
29 <- 29
64 <- 3
64 <- 64
63 <- 21
63 <- 59
63 <- 5
62 <- 21
62 <- 36
62 <- 62
61 <- 51
61 <- 28
61 <- 61
60 <- 26
60 <- 49
60 <- 47
23 <- 35
23 <- 23
23 <- 37
22 <- 21
22 <- 7
22 <- 22
21 <- 21
21 <- 10
21 <- 22
20 <- 42
20 <- 36
20 <- 20
27 <- 43
27 <- 27
27 <- 48
26 <- 43
26 <- 53
26 <- 20
25 <- 13
25 <- 32
25 <- 39
24 <- 2
24 <- 24
49 <- 2
49 <- 49
49 <- 46
48 <- 38
48 <- 48
48 <- 22
45 <- 14
45 <- 7
45 <- 45
44 <- 64
44 <- 44
44 <- 39
47 <- 7
47 <- 2
47 <- 44
46 <- 50
46 <- 38
46 <- 54
41 <- 59
41 <- 38
41 <- 20
28 <- 9
28 <- 27
28 <- 28
43 <- 43
43 <- 23
43 <- 44
40 <- 43
40 <- 17
40 <- 22
16 <- 35
16 <- 10
16 <- 13
42 <- 42
42 <- 23
42 <- 37
18 <- 2
18 <- 23
18 <- 45
8 <- 8
8 <- 45
8 <- 24
9 <- 51
9 <- 45
9 <- 9
19 <- 64
19 <- 13
19 <- 31
1 <- 5
1 <- 1
1 <- 52
2 <- 12
2 <- 2
2 <- 44
3 <- 4
3 <- 34
3 <- 9
4 <- 50
4 <- 48
4 <- 24
5 <- 5
5 <- 37
5 <- 24
6 <- 6
6 <- 32
6 <- 41
7 <- 7
7 <- 2
7 <- 63
12 <- 12
12 <- 57
12 <- 48
13 <- 7
13 <- 13
13 <- 30
10 <- 10
10 <- 49
10 <- 52
11 <- 64
11 <- 38
11 <- 24
38 <- 38
38 <- 1
38 <- 44
39 <- 13
39 <- 39
39 <- 44
14 <- 14
14 <- 10
14 <- 39
15 <- 12
15 <- 15
15 <- 52
34 <- 21
34 <- 5
34 <- 34
35 <- 35
35 <- 60
35 <- 8
36 <- 2
36 <- 36
36 <- 52
37 <- 2
37 <- 23
37 <- 37
30 <- 63
30 <- 48
30 <- 54
31 <- 14
31 <- 62
31 <- 19
32 <- 12
32 <- 35
32 <- 44
33 <- 7
33 <- 59
33 <- 13
