58 <- 5
58 <- 2
58 <- 7
59 <- 64
59 <- 43
59 <- 59
56 <- 21
56 <- 49
56 <- 7
57 <- 15
57 <- 36
57 <- 39
54 <- 55
54 <- 53
54 <- 54
55 <- 55
55 <- 52
52 <- 7
52 <- 2
52 <- 52
53 <- 36
53 <- 32
53 <- 53
50 <- 50
50 <- 58
50 <- 38
51 <- 48
51 <- 45
51 <- 41
17 <- 2
17 <- 23
17 <- 57
29 <- 7
29 <- 2
29 <- 55
64 <- 3
64 <- 64
63 <- 59
63 <- 13
63 <- 1
62 <- 3
62 <- 38
62 <- 62
61 <- 55
61 <- 46
61 <- 48
60 <- 50
60 <- 15
60 <- 45
23 <- 35
23 <- 23
23 <- 37
22 <- 21
22 <- 7
22 <- 22
21 <- 21
21 <- 10
21 <- 22
20 <- 7
20 <- 47
20 <- 20
27 <- 6
27 <- 56
27 <- 34
26 <- 29
26 <- 28
26 <- 63
25 <- 57
25 <- 27
25 <- 44
24 <- 10
24 <- 24
49 <- 49
49 <- 37
49 <- 47
48 <- 48
48 <- 1
48 <- 47
45 <- 14
45 <- 7
45 <- 45
44 <- 7
44 <- 37
44 <- 44
47 <- 7
47 <- 2
47 <- 31
46 <- 15
46 <- 27
46 <- 54
41 <- 59
41 <- 38
41 <- 54
28 <- 51
28 <- 28
28 <- 61
43 <- 43
43 <- 23
43 <- 44
40 <- 40
40 <- 56
40 <- 63
16 <- 35
16 <- 51
16 <- 33
42 <- 42
42 <- 23
42 <- 37
18 <- 15
18 <- 59
18 <- 13
8 <- 8
8 <- 45
8 <- 24
9 <- 51
9 <- 45
9 <- 9
19 <- 18
19 <- 37
19 <- 61
1 <- 38
1 <- 18
1 <- 1
2 <- 2
2 <- 17
2 <- 37
3 <- 7
3 <- 3
3 <- 34
4 <- 23
4 <- 1
4 <- 24
5 <- 5
5 <- 24
5 <- 33
6 <- 6
6 <- 61
6 <- 62
7 <- 7
7 <- 2
7 <- 53
12 <- 12
12 <- 48
12 <- 39
13 <- 59
13 <- 13
13 <- 22
10 <- 64
10 <- 38
10 <- 44
11 <- 64
11 <- 38
11 <- 24
38 <- 38
38 <- 1
38 <- 44
39 <- 64
39 <- 44
39 <- 39
14 <- 14
14 <- 10
14 <- 39
15 <- 15
15 <- 8
15 <- 52
34 <- 12
34 <- 46
34 <- 44
35 <- 35
35 <- 60
35 <- 8
36 <- 2
36 <- 36
36 <- 52
37 <- 7
37 <- 23
37 <- 37
30 <- 35
30 <- 55
30 <- 57
31 <- 12
31 <- 27
31 <- 16
32 <- 35
32 <- 27
32 <- 44
33 <- 2
33 <- 59
33 <- 55
