58 <- 58
58 <- 9
59 <- 60
59 <- 59
59 <- 30
56 <- 56
56 <- 62
56 <- 19
57 <- 57
57 <- 37
57 <- 41
54 <- 58
54 <- 31
54 <- 54
55 <- 55
55 <- 1
55 <- 30
52 <- 63
52 <- 1
52 <- 54
53 <- 6
53 <- 55
53 <- 53
50 <- 50
50 <- 55
50 <- 11
51 <- 51
51 <- 44
51 <- 41
17 <- 17
17 <- 27
17 <- 62
29 <- 29
29 <- 4
29 <- 31
64 <- 58
64 <- 54
64 <- 44
63 <- 63
63 <- 37
62 <- 6
62 <- 62
62 <- 11
61 <- 32
61 <- 61
61 <- 20
60 <- 35
60 <- 59
60 <- 60
23 <- 59
23 <- 23
23 <- 57
22 <- 5
22 <- 51
22 <- 22
21 <- 55
21 <- 24
21 <- 57
20 <- 3
20 <- 19
20 <- 20
27 <- 5
27 <- 55
27 <- 53
26 <- 2
26 <- 26
26 <- 23
25 <- 58
25 <- 26
25 <- 44
24 <- 32
24 <- 37
24 <- 24
49 <- 4
49 <- 35
49 <- 11
48 <- 23
48 <- 48
48 <- 37
45 <- 16
45 <- 6
45 <- 55
44 <- 44
44 <- 37
44 <- 41
47 <- 23
47 <- 63
47 <- 9
46 <- 16
46 <- 58
46 <- 41
41 <- 4
41 <- 61
41 <- 41
28 <- 58
28 <- 27
28 <- 19
43 <- 63
43 <- 34
43 <- 1
40 <- 40
40 <- 43
40 <- 1
16 <- 16
16 <- 55
16 <- 9
42 <- 42
42 <- 58
42 <- 32
18 <- 16
18 <- 56
18 <- 9
8 <- 60
8 <- 56
8 <- 62
9 <- 6
9 <- 31
9 <- 9
19 <- 21
19 <- 39
19 <- 19
1 <- 63
1 <- 1
1 <- 9
2 <- 23
2 <- 48
2 <- 37
3 <- 56
3 <- 27
3 <- 37
4 <- 4
4 <- 16
5 <- 5
5 <- 61
5 <- 39
6 <- 6
6 <- 64
6 <- 23
7 <- 12
7 <- 40
7 <- 1
12 <- 12
12 <- 55
12 <- 1
13 <- 13
13 <- 44
13 <- 9
10 <- 50
10 <- 6
10 <- 62
11 <- 19
11 <- 27
11 <- 11
38 <- 38
39 <- 12
39 <- 6
39 <- 39
14 <- 26
14 <- 23
14 <- 44
15 <- 42
15 <- 18
15 <- 37
34 <- 59
34 <- 34
35 <- 35
35 <- 60
35 <- 62
36 <- 26
36 <- 36
36 <- 37
37 <- 22
37 <- 37
30 <- 61
30 <- 31
30 <- 30
31 <- 17
31 <- 34
31 <- 22
32 <- 32
32 <- 37
32 <- 54
33 <- 51
33 <- 33
33 <- 11
