Accuracy	Precision	Recall	F1	MCC	BM
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.8014705882352942	0.5	0.037037037037037035	0.06896551724137931	0.09233180470809842	0.02786272511043153
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.7794117647058824	0.0	0.0	0.0	-0.07474866488887623	-0.02752293577981646
0.8014705882352942	0.0	0.0	0.0	0.0	0.0
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.7941176470588235	0.0	0.0	0.0	-0.042835293687811936	-0.00917431192660545
0.8014705882352942	0.0	0.0	0.0	0.0	0.0
