Accuracy	Precision	Recall	F1	MCC	BM
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8897058823529411	0.0	0.0	0.0	-0.03971748306919483	-0.016260162601625994
0.8970588235294118	0.0	0.0	0.0	-0.027980291597052155	-0.008130081300813052
0.9044117647058824	0.0	0.0	0.0	0.0	0.0
