Accuracy	Precision	Recall	F1	MCC	BM
0.6838235294117647	0.22580645161290322	0.2692307692307692	0.2456140350877193	0.047851366307506756	0.05104895104895113
0.5514705882352942	0.1568627450980392	0.3076923076923077	0.2077922077922078	-0.06759263694193747	-0.08321678321678316
0.5808823529411765	0.13953488372093023	0.23076923076923078	0.1739130434782609	-0.08929933490895338	-0.10559440559440558
0.6397058823529411	0.17142857142857143	0.23076923076923078	0.19672131147540986	-0.029563110588043236	-0.03286713286713283
0.6397058823529411	0.15151515151515152	0.19230769230769232	0.1694915254237288	-0.05709017883716267	-0.06223776223776223
0.6102941176470589	0.09090909090909091	0.11538461538461539	0.1016949152542373	-0.14432910380181574	-0.1573426573426573
0.6397058823529411	0.23255813953488372	0.38461538461538464	0.2898550724637681	0.07155774519194277	0.08461538461538454
0.6102941176470589	0.18604651162790697	0.3076923076923077	0.2318840579710145	-0.008870794858505303	-0.010489510489510523
0.6397058823529411	0.15151515151515152	0.19230769230769232	0.1694915254237288	-0.05709017883716267	-0.06223776223776223
0.6029411764705882	0.1956521739130435	0.34615384615384615	0.25	0.008137197260571818	0.009790209790209836
