Accuracy	Precision	Recall	F1	MCC	BM
0.6764705882352942	0.21052631578947367	0.36363636363636365	0.26666666666666666	0.08245783703164634	0.1004784688995215
0.7058823529411765	0.2	0.2727272727272727	0.23076923076923075	0.05523918626152475	0.062200956937799035
0.6691176470588235	0.12903225806451613	0.18181818181818182	0.1509433962264151	-0.04829918737300862	-0.055023923444976086
0.7205882352941176	0.2894736842105263	0.5	0.3666666666666667	0.21596100174954996	0.26315789473684204
0.6397058823529411	0.2	0.4090909090909091	0.2686567164179105	0.0730171938290461	0.09330143540669855
0.6838235294117647	0.21621621621621623	0.36363636363636365	0.27118644067796616	0.09039998062784832	0.10925039872408293
0.6911764705882353	0.14285714285714285	0.18181818181818182	0.16	-0.026144349280800106	-0.028708133971291794
0.6323529411764706	0.16666666666666666	0.3181818181818182	0.21874999999999997	0.00889827233297775	0.011164274322169154
0.6838235294117647	0.21621621621621623	0.36363636363636365	0.27118644067796616	0.09039998062784832	0.10925039872408293
0.6838235294117647	0.2	0.3181818181818182	0.2456140350877193	0.061124161262083664	0.07256778309409895
