Met	Ravus	1
Met	CG17186	1
Met	CG10959	1
Met	CG7556	1
Met	Meics	1
mirr	Met	1
mirr	CG10959	1
mirr	abd-A	1
nub	mirr	1
CG7556	Nf-YC	1
CG7556	fwd	1
Meics	Nf-YC	1
Meics	Taf1	1
Meics	Su(var)2-HP2	1
Meics	chif	1
Meics	Cdc5	1
Meics	woc	1
Meics	polybromo	1
Meics	CG31224	1
Meics	Ino80	1
Meics	fwd	1
Meics	Sin3A	1
Meics	CG7504	1
Meics	hyd	1
Meics	Ge-1	1
Meics	CG42232	1
Meics	e(y)3	1
Meics	CG2926	1
Meics	CG13096	1
Meics	Nup214	1
Meics	CG16941	1
Meics	puf	1
Meics	mop	1
Taf1	CG13096	1
chif	Su(var)2-HP2	1
chif	mod(mdg4)	1
chif	Cdc5	1
chif	woc	1
chif	CG6791	1
chif	CG31224	1
chif	Ino80	1
chif	Sin3A	1
chif	CG1677	1
chif	CG7504	1
chif	CG9776	1
chif	brm	1
chif	Ge-1	1
chif	CG42232	1
chif	e(y)3	1
chif	CG2926	1
chif	CG13096	1
chif	Nup214	1
chif	CG16941	1
chif	puf	1
mod(mdg4)	Taf1	1
mod(mdg4)	Su(var)2-HP2	1
mod(mdg4)	chif	1
mod(mdg4)	Cdc5	1
mod(mdg4)	polybromo	1
mod(mdg4)	CG31224	1
mod(mdg4)	fwd	1
mod(mdg4)	Sin3A	1
mod(mdg4)	CG1677	1
mod(mdg4)	CG7504	1
mod(mdg4)	CG9776	1
mod(mdg4)	brm	1
mod(mdg4)	hyd	1
mod(mdg4)	CG42232	1
mod(mdg4)	e(y)3	1
mod(mdg4)	CG2926	1
mod(mdg4)	mop	1
woc	mod(mdg4)	1
E(var)3-9	Nf-YC	1
E(var)3-9	Meics	1
E(var)3-9	Su(var)2-HP2	1
E(var)3-9	chif	1
E(var)3-9	Cdc5	1
E(var)3-9	woc	1
E(var)3-9	polybromo	1
E(var)3-9	CG31224	1
E(var)3-9	Ino80	1
E(var)3-9	fwd	1
E(var)3-9	Sin3A	1
E(var)3-9	CG1677	1
E(var)3-9	CG7504	1
E(var)3-9	CG9776	1
E(var)3-9	brm	1
E(var)3-9	hyd	1
E(var)3-9	Ge-1	1
E(var)3-9	CG42232	1
E(var)3-9	e(y)3	1
E(var)3-9	CG2926	1
E(var)3-9	Nup214	1
E(var)3-9	CG16941	1
E(var)3-9	puf	1
E(var)3-9	mop	1
polybromo	Cdc5	1
CG6791	Su(var)2-HP2	1
CG6791	Cdc5	1
CG6791	woc	1
CG6791	polybromo	1
CG6791	Ino80	1
CG6791	Sin3A	1
CG6791	CG1677	1
CG6791	CG7504	1
CG6791	CG9776	1
