CG14441	CG3407	1
CG3407	CG4936	1
CG3407	CG12391	1
CG3407	Orc1	1
CG3407	thr	1
CG3407	RnrL	1
CG3407	Kdm4A	1
CG4936	mbm	1
cyc	CG3407	1
cyc	CG4936	1
cyc	CG12391	1
cyc	GATAd	1
cyc	CrebA	1
cyc	CG8319	1
cyc	CG1024	1
cyc	Clamp	1
cyc	ssp	1
cyc	CG4617	1
cyc	Su(var)3-7	1
cyc	Map60	1
cyc	Orc1	1
cyc	thr	1
cyc	Eb1	1
cyc	Incenp	1
cyc	RnrL	1
cyc	CG3570	1
cyc	Trf4-1	1
cyc	CG9536	1
cyc	Cul1	1
cyc	MFS18	1
CG12391	D1	1
CG12391	Sry-beta	1
CG12391	thr	1
CG12391	RnrL	1
GATAd	CrebA	1
CrebA	Eb1	1
Dp	CG4936	1
Dp	dalao	1
D1	Clamp	1
D1	Map60	1
D1	Eb1	1
D1	geminin	1
D1	NAA20	1
D1	Snr1	1
D1	CG7200	1
ssp	ranshi	1
ranshi	CG4617	1
CG4617	MFS18	1
CG6813	CG8319	1
CG6813	ranshi	1
CG6813	Sry-beta	1
CG6813	CG3570	1
CG6813	CG9536	1
Sry-beta	dalao	1
Sry-beta	Hmg-2	1
Sry-beta	Su(var)3-7	1
Sry-beta	Map60	1
Sry-beta	Orc1	1
Sry-beta	Incenp	1
Sry-beta	geminin	1
Sry-beta	Snr1	1
Sry-beta	Cul1	1
dalao	Hmg-2	1
dalao	Map60	1
dalao	Orc1	1
dalao	Incenp	1
dalao	geminin	1
dalao	mbm	1
Su(var)3-7	Kdm4A	1
Su(var)3-7	Trf4-1	1
Su(var)3-7	NAA20	1
Su(var)3-7	CG7200	1
CG14441	CG4936	0
CG14441	cyc	0
CG14441	CG12391	0
CG14441	GATAd	0
CG14441	CrebA	0
CG14441	CG8319	0
CG14441	CG1024	0
CG14441	Dp	0
CG14441	Clamp	0
CG14441	D1	0
CG14441	ssp	0
CG14441	ranshi	0
CG14441	CG4617	0
CG14441	CG6813	0
CG14441	Sry-beta	0
CG14441	dalao	0
CG14441	Hmg-2	0
CG14441	Su(var)3-7	0
CG14441	Map60	0
CG14441	Orc1	0
CG14441	thr	0
CG14441	Eb1	0
CG14441	Incenp	0
CG14441	RnrL	0
CG14441	geminin	0
CG14441	Kdm4A	0
CG14441	CG3570	0
CG14441	Trf4-1	0
CG14441	NAA20	0
CG14441	mbm	0
CG14441	CG9536	0
CG14441	Snr1	0
CG14441	Cul1	0
CG14441	CG7200	0
CG14441	MFS18	0
CG3407	CG14441	0
CG3407	cyc	0
CG3407	GATAd	0
CG3407	CrebA	0
CG3407	CG8319	0
CG3407	CG1024	0
CG3407	Dp	0
CG3407	Clamp	0
CG3407	D1	0
CG3407	ssp	0
CG3407	ranshi	0
CG3407	CG4617	0
CG3407	CG6813	0
CG3407	Sry-beta	0
CG3407	dalao	0
CG3407	Hmg-2	0
CG3407	Su(var)3-7	0
CG3407	Map60	0
CG3407	Eb1	0
CG3407	Incenp	0
CG3407	geminin	0
CG3407	CG3570	0
CG3407	Trf4-1	0
CG3407	NAA20	0
CG3407	mbm	0
CG3407	CG9536	0
CG3407	Snr1	0
CG3407	Cul1	0
CG3407	CG7200	0
CG3407	MFS18	0
CG4936	CG14441	0
CG4936	CG3407	0
CG4936	cyc	0
CG4936	CG12391	0
CG4936	GATAd	0
CG4936	CrebA	0
CG4936	CG8319	0
CG4936	CG1024	0
CG4936	Dp	0
CG4936	Clamp	0
CG4936	D1	0
CG4936	ssp	0
CG4936	ranshi	0
CG4936	CG4617	0
CG4936	CG6813	0
CG4936	Sry-beta	0
CG4936	dalao	0
CG4936	Hmg-2	0
CG4936	Su(var)3-7	0
CG4936	Map60	0
CG4936	Orc1	0
CG4936	thr	0
CG4936	Eb1	0
CG4936	Incenp	0
CG4936	RnrL	0
CG4936	geminin	0
CG4936	Kdm4A	0
CG4936	CG3570	0
CG4936	Trf4-1	0
CG4936	NAA20	0
CG4936	CG9536	0
CG4936	Snr1	0
CG4936	Cul1	0
CG4936	CG7200	0
CG4936	MFS18	0
cyc	CG14441	0
cyc	Dp	0
cyc	D1	0
cyc	ranshi	0
cyc	CG6813	0
cyc	Sry-beta	0
cyc	dalao	0
cyc	Hmg-2	0
cyc	geminin	0
cyc	Kdm4A	0
cyc	NAA20	0
cyc	mbm	0
cyc	Snr1	0
cyc	CG7200	0
CG12391	CG14441	0
CG12391	CG3407	0
CG12391	CG4936	0
CG12391	cyc	0
CG12391	GATAd	0
CG12391	CrebA	0
CG12391	CG8319	0
CG12391	CG1024	0
CG12391	Dp	0
CG12391	Clamp	0
CG12391	ssp	0
CG12391	ranshi	0
CG12391	CG4617	0
CG12391	CG6813	0
CG12391	dalao	0
CG12391	Hmg-2	0
CG12391	Su(var)3-7	0
CG12391	Map60	0
CG12391	Orc1	0
CG12391	Eb1	0
CG12391	Incenp	0
CG12391	geminin	0
CG12391	Kdm4A	0
CG12391	CG3570	0
CG12391	Trf4-1	0
