CG6272	CG7357	1
wdn	CG7357	1
wdn	E(z)	1
wdn	Ssrp	1
wdn	E(var)3-9	1
wdn	Br140	1
wdn	mxc	1
wdn	polybromo	1
wdn	CG8944	1
wdn	Elba2	1
wdn	ash1	1
wdn	lola	1
wdn	E(bx)	1
wdn	osa	1
wdn	Ulp1	1
wdn	e(y)3	1
wdn	pygo	1
wdn	skd	1
wdn	CG7504	1
wdn	Mes-4	1
wdn	CG15356	1
wdn	CG8949	1
wdn	Ge-1	1
wdn	Sin3A	1
wdn	smg	1
wdn	xmas-2	1
wdn	mute	1
Ssrp	E(z)	1
Ssrp	az2	1
Ssrp	E(var)3-9	1
Ssrp	mxc	1
Ssrp	Ulp1	1
Ssrp	CG7504	1
Ssrp	Mes-4	1
Ssrp	mute	1
E(var)3-9	az2	1
E(var)3-9	Br140	1
E(var)3-9	mxc	1
E(var)3-9	polybromo	1
E(var)3-9	CG8944	1
E(var)3-9	ash1	1
E(var)3-9	E(bx)	1
E(var)3-9	DIP2	1
E(var)3-9	fs(1)h	1
E(var)3-9	Ulp1	1
E(var)3-9	e(y)3	1
E(var)3-9	pygo	1
E(var)3-9	CG2926	1
E(var)3-9	skd	1
E(var)3-9	CG7504	1
E(var)3-9	Mes-4	1
E(var)3-9	CG15356	1
E(var)3-9	stau	1
E(var)3-9	Ge-1	1
E(var)3-9	CG42232	1
E(var)3-9	Sin3A	1
E(var)3-9	CG1677	1
E(var)3-9	smg	1
E(var)3-9	xmas-2	1
E(var)3-9	mute	1
Br140	CG15356	1
mxc	wdn	1
mxc	Ssrp	1
mxc	Br140	1
mxc	polybromo	1
mxc	CG8944	1
mxc	ash1	1
mxc	lola	1
mxc	E(bx)	1
mxc	DIP2	1
mxc	fs(1)h	1
mxc	osa	1
mxc	Ulp1	1
mxc	e(y)3	1
mxc	pygo	1
mxc	CG2926	1
mxc	skd	1
mxc	CG7504	1
mxc	Mes-4	1
mxc	CG15356	1
mxc	CG8949	1
mxc	stau	1
mxc	Ge-1	1
mxc	CG42232	1
mxc	Sin3A	1
mxc	CG1677	1
mxc	smg	1
mxc	xmas-2	1
mxc	mute	1
CG4730	wdn	1
CG4730	E(var)3-9	1
CG4730	mxc	1
