CG31388	CG31441	1
CG1663	CG31388	1
CG10366	CG1663	1
CG10366	CG4707	1
CG10366	Lpt	1
CG10366	CG2202	1
CG10366	CG9609	1
CG10366	CG4119	1
CG10366	CG3815	1
Lpt	CG4707	1
Pfk	CG31441	1
Pfk	CG4707	1
Pfk	Taf1	1
Pfk	pita	1
Pfk	uri	1
Pfk	CG6227	1
Taf1	snama	1
CG4282	Pfk	1
CG4282	Taf1	1
CG4282	CG2202	1
CG4282	pita	1
CG4282	Set2	1
CG4282	CG12299	1
CG4282	CG8944	1
CG4282	hang	1
CG4282	MESR4	1
CG4282	Gug	1
CG4282	CG11970	1
CG4282	CG14215	1
CG4282	CG10555	1
CG4282	CG31342	1
CG4282	uri	1
CG4282	nsl1	1
CG4282	gwl	1
CG4282	tyf	1
CG4282	snama	1
CG4282	CG4119	1
CG4282	sced	1
CG4282	Spt20	1
CG4282	Mtor	1
CG4282	CG16838	1
CG2202	CG9609	1
CG2202	CG3815	1
CG9609	pita	1
CG9609	CG3815	1
Set2	CG2202	1
Set2	pita	1
Set2	CG12299	1
Set2	CG8944	1
Set2	hang	1
Set2	MESR4	1
Set2	Gug	1
Set2	CG14215	1
Set2	CG10555	1
Set2	CG31342	1
Set2	uri	1
Set2	nsl1	1
Set2	gwl	1
Set2	tyf	1
Set2	sdk	1
Set2	snama	1
Set2	sced	1
Set2	CG3815	1
Set2	CG6227	1
Set2	Spt20	1
Set2	Mtor	1
Set2	CG16838	1
Set2	dom	1
CG8944	CG12299	1
CG8944	sced	1
hang	CG12299	1
hang	MESR4	1
hang	Deaf1	1
hang	CG11970	1
hang	CG14215	1
hang	CG10555	1
hang	CG31342	1
hang	gwl	1
hang	sdk	1
hang	CG4119	1
hang	sced	1
hang	Mtor	1
hang	CG16838	1
hang	dom	1
Gug	CG4282	1
Gug	Set2	1
Gug	hang	1
Gug	MESR4	1
Gug	Deaf1	1
Gug	CG11970	1
Gug	CG14215	1
Gug	nsl1	1
Gug	gwl	1
Gug	tyf	1
Gug	sdk	1
Gug	snama	1
Gug	CG4119	1
Gug	Spt20	1
Gug	dom	1
Deaf1	CG2202	1
