Accuracy	Precision	Recall	F1	MCC	BM
0.3235294117647059	0.21052631578947367	0.9230769230769231	0.34285714285714286	0.11201455865685095	0.104895104895105
0.36764705882352944	0.22727272727272727	0.9615384615384616	0.36764705882352944	0.1888111888111888	0.18881118881118875
0.40441176470588236	0.22772277227722773	0.8846153846153846	0.36220472440944884	0.15787959058720963	0.1755244755244756
0.35294117647058826	0.22321428571428573	0.9615384615384616	0.36231884057971014	0.1760038521662409	0.17062937062937067
0.375	0.22935779816513763	0.9615384615384616	0.37037037037037035	0.19509147110363217	0.197902097902098
0.3897058823529412	0.22330097087378642	0.8846153846153846	0.35658914728682173	0.14432910380181574	0.1573426573426573
0.35294117647058826	0.22321428571428573	0.9615384615384616	0.36231884057971014	0.1760038521662409	0.17062937062937067
0.34558823529411764	0.21621621621621623	0.9230769230769231	0.35036496350364965	0.13417675656909434	0.13216783216783212
0.39705882352941174	0.23076923076923078	0.9230769230769231	0.36923076923076925	0.1815153475862575	0.19580419580419584
0.375	0.22935779816513763	0.9615384615384616	0.37037037037037035	0.19509147110363217	0.197902097902098
