Accuracy	Precision	Recall	F1	MCC	BM
0.3106060606060606	0.12926829268292683	0.8833333333333333	0.22553191489361699	0.0918118779377397	0.12051282051282053
0.3087121212121212	0.12345679012345678	0.8333333333333334	0.21505376344086022	0.05614882542165685	0.07478632478632474
0.2897727272727273	0.1223021582733813	0.85	0.2138364779874214	0.052923712527391135	0.06794871794871793
0.2803030303030303	0.1313364055299539	0.95	0.23076923076923073	0.11983691023257513	0.14444444444444438
0.3125	0.1295843520782396	0.8833333333333333	0.22601279317697226	0.09315999495693063	0.12264957264957266
0.32007575757575757	0.13801452784503632	0.95	0.24101479915433402	0.14556684677057058	0.1893162393162393
0.3087121212121212	0.1342925659472422	0.9333333333333333	0.23480083857442346	0.1261514908671776	0.16196581196581206
0.29734848484848486	0.1288782816229117	0.9	0.22546972860125258	0.09416049952072264	0.1200854700854701
0.25946969696969696	0.12128146453089245	0.8833333333333333	0.21327967806841047	0.052788414045262355	0.06282051282051282
0.3106060606060606	0.13106796116504854	0.9	0.22881355932203387	0.10351235142855449	0.135042735042735
