Accuracy	Precision	Recall	F1	MCC	BM
0.32954545454545453	0.1134020618556701	0.8148148148148148	0.1990950226244344	0.06114612159567088	0.08907641819034229
0.35795454545454547	0.11382113821138211	0.7777777777777778	0.19858156028368795	0.058061028154398585	0.08790436005625879
0.3560606060606061	0.1092896174863388	0.7407407407407407	0.19047619047619047	0.034807720966878036	0.052977027660571885
0.3977272727272727	0.11849710982658959	0.7592592592592593	0.20500000000000002	0.07382754129005695	0.11579934364744493
0.35984848484848486	0.11202185792349727	0.7592592592592593	0.19523809523809524	0.04836116983893674	0.07360525082044078
0.2481060606060606	0.11286681715575621	0.9259259259259259	0.2012072434607646	0.07981856677717866	0.09681200187529293
0.3352272727272727	0.11627906976744186	0.8333333333333334	0.20408163265306123	0.07658056035443105	0.11181434599156126
0.38825757575757575	0.11898016997167139	0.7777777777777778	0.2063882063882064	0.07831161500810221	0.1216596343178622
0.3409090909090909	0.11315789473684211	0.7962962962962963	0.19815668202764977	0.05756306725011755	0.0853258321612751
0.3712121212121212	0.11388888888888889	0.7592592592592593	0.19806763285024154	0.05611863863445785	0.08626347866854189
