Accuracy	Precision	Recall	F1	MCC	BM
0.36742424242424243	0.12972972972972974	0.8	0.22325581395348837	0.07759872402900102	0.11196581196581201
0.39015151515151514	0.1278409090909091	0.75	0.2184466019417476	0.06329621044272916	0.09401709401709413
0.39015151515151514	0.1401098901098901	0.85	0.24056603773584903	0.12427275750532443	0.18119658119658122
0.35795454545454547	0.14138817480719795	0.9166666666666666	0.24498886414253895	0.1462830824562156	0.20299145299145294
0.3939393939393939	0.15053763440860216	0.9333333333333333	0.25925925925925924	0.17955018784560361	0.2581196581196581
0.3693181818181818	0.14360313315926893	0.9166666666666666	0.24830699774266365	0.15345840654492923	0.2158119658119657
0.3768939393939394	0.15064935064935064	0.9666666666666667	0.2606741573033708	0.19136030374540872	0.2679487179487179
0.3541666666666667	0.13881748071979436	0.9	0.2405345211581292	0.13273264955500827	0.1841880341880342
0.39204545454545453	0.13850415512465375	0.8333333333333334	0.23752969121140144	0.11520410476027013	0.16880341880341887
0.3977272727272727	0.1532258064516129	0.95	0.2638888888888889	0.19263000285422374	0.2769230769230768
