Accuracy	Precision	Recall	F1	MCC	BM
0.7086538461538462	0.09246575342465753	0.4153846153846154	0.15126050420168066	0.07734641366529867	0.14358974358974352
0.7235576923076923	0.11169284467713787	0.49230769230769234	0.18207681365576103	0.12531324470460156	0.23128205128205126
0.7177884615384615	0.0984182776801406	0.4307692307692308	0.16022889842632332	0.09105708805904612	0.1676923076923078
0.708173076923077	0.09090909090909091	0.4076923076923077	0.14866760168302945	0.07324113517210086	0.13589743589743586
0.7115384615384616	0.09482758620689655	0.4230769230769231	0.15492957746478872	0.08304547985373997	0.15384615384615374
0.7139423076923077	0.09982788296041308	0.4461538461538462	0.1631504922644163	0.0960052455288539	0.17794871794871803
0.708173076923077	0.09230769230769231	0.4153846153846154	0.15104895104895108	0.07703002598678368	0.1430769230769231
0.7033653846153847	0.0865874363327674	0.3923076923076923	0.14186369958275383	0.06254372716200644	0.11641025641025649
0.7139423076923077	0.09705372616984402	0.4307692307692308	0.15841584158415842	0.08844589004330627	0.16358974358974354
0.7033653846153847	0.08376068376068375	0.3769230769230769	0.13706293706293707	0.05494256333824356	0.102051282051282
