1 <- 1
1 <- 45
1 <- 8
1 <- 37
1 <- 2
1 <- 55
1 <- 54
1 <- 19
1 <- 11
1 <- 17
2 <- 43
2 <- 1
2 <- 33
2 <- 5
2 <- 2
2 <- 49
2 <- 29
2 <- 30
2 <- 3
2 <- 52
3 <- 40
3 <- 1
3 <- 8
3 <- 4
3 <- 10
3 <- 13
3 <- 11
3 <- 12
3 <- 42
3 <- 3
4 <- 43
4 <- 62
4 <- 4
4 <- 5
4 <- 49
4 <- 63
4 <- 47
4 <- 30
4 <- 56
4 <- 52
5 <- 1
5 <- 8
5 <- 62
5 <- 5
5 <- 4
5 <- 6
5 <- 63
5 <- 47
5 <- 30
5 <- 56
6 <- 31
6 <- 62
6 <- 5
6 <- 4
6 <- 49
6 <- 63
6 <- 48
6 <- 47
6 <- 35
6 <- 56
7 <- 8
7 <- 45
7 <- 33
7 <- 7
7 <- 37
7 <- 4
7 <- 11
7 <- 48
7 <- 35
7 <- 17
8 <- 1
8 <- 8
8 <- 37
8 <- 2
8 <- 55
8 <- 19
8 <- 16
8 <- 11
8 <- 27
8 <- 17
9 <- 40
9 <- 1
9 <- 4
9 <- 7
9 <- 9
9 <- 59
9 <- 53
9 <- 42
9 <- 61
9 <- 52
10 <- 1
10 <- 45
10 <- 8
10 <- 37
10 <- 2
10 <- 55
10 <- 54
10 <- 19
10 <- 11
10 <- 17
11 <- 8
11 <- 7
11 <- 2
11 <- 4
11 <- 5
11 <- 13
11 <- 11
11 <- 14
11 <- 3
11 <- 22
12 <- 43
12 <- 8
12 <- 37
12 <- 5
12 <- 51
12 <- 11
12 <- 27
12 <- 48
12 <- 30
12 <- 23
13 <- 43
13 <- 37
13 <- 8
13 <- 5
13 <- 51
13 <- 13
13 <- 11
13 <- 48
13 <- 30
13 <- 23
14 <- 8
14 <- 37
14 <- 5
14 <- 51
14 <- 11
14 <- 19
14 <- 48
14 <- 30
14 <- 14
14 <- 23
15 <- 43
15 <- 64
15 <- 37
15 <- 62
15 <- 5
15 <- 2
15 <- 4
15 <- 46
15 <- 30
15 <- 56
16 <- 1
16 <- 45
16 <- 8
16 <- 4
16 <- 2
16 <- 37
16 <- 55
16 <- 54
16 <- 11
16 <- 3
17 <- 1
17 <- 45
17 <- 8
17 <- 37
17 <- 2
17 <- 55
17 <- 54
17 <- 19
17 <- 11
17 <- 17
18 <- 40
18 <- 33
18 <- 7
18 <- 44
18 <- 59
18 <- 53
18 <- 42
18 <- 38
18 <- 61
18 <- 52
19 <- 1
19 <- 45
19 <- 8
19 <- 4
19 <- 2
19 <- 55
19 <- 54
19 <- 19
19 <- 11
19 <- 3
20 <- 40
20 <- 7
20 <- 6
20 <- 44
20 <- 9
20 <- 53
20 <- 12
20 <- 42
20 <- 61
20 <- 52
21 <- 37
21 <- 4
21 <- 2
21 <- 5
21 <- 21
21 <- 51
21 <- 11
21 <- 48
21 <- 30
21 <- 23
22 <- 43
22 <- 37
22 <- 5
22 <- 2
22 <- 51
22 <- 11
22 <- 48
22 <- 30
22 <- 23
22 <- 22
23 <- 12
23 <- 6
23 <- 59
24 <- 33
24 <- 7
24 <- 2
24 <- 34
24 <- 44
24 <- 59
24 <- 53
24 <- 42
24 <- 38
24 <- 61
25 <- 40
25 <- 43
25 <- 1
25 <- 24
25 <- 5
25 <- 49
25 <- 47
25 <- 30
25 <- 12
25 <- 3
26 <- 37
26 <- 60
26 <- 55
26 <- 10
26 <- 19
26 <- 16
26 <- 17
26 <- 30
26 <- 3
26 <- 23
27 <- 8
27 <- 63
27 <- 44
27 <- 9
27 <- 36
27 <- 27
27 <- 12
27 <- 56
27 <- 23
27 <- 22
28 <- 43
28 <- 62
28 <- 24
28 <- 4
28 <- 5
28 <- 49
28 <- 63
28 <- 9
28 <- 47
28 <- 30
