Accuracy	Precision	Recall	F1	MCC	BM
0.6846153846153846	0.06208053691275168	0.27611940298507465	0.10136986301369864	-0.006046898997143285	-0.011136506572993143
0.6807692307692308	0.052364864864864864	0.23134328358208955	0.08539944903581267	-0.030980029199668874	-0.05694037520516637
0.6788461538461539	0.050505050505050504	0.22388059701492538	0.08241758241758242	-0.03584272268266813	-0.06594468561611266
0.6783653846153846	0.05042016806722689	0.22388059701492538	0.0823045267489712	-0.03610381007278796	-0.06645856023070673
0.6783653846153846	0.048903878583473864	0.21641791044776118	0.07977991746905089	-0.03991909287690346	-0.07340737218327686
0.6884615384615385	0.06292517006802721	0.27611940298507465	0.10249307479224376	-0.003830262844086532	-0.007025509656240825
0.6870192307692308	0.06554621848739496	0.291044776119403	0.10699588477366255	0.0028958047317469864	0.005330490405117239
0.6875	0.06271186440677966	0.27611940298507465	0.1022099447513812	-0.004386077867234697	-0.00805325888542896
0.6841346153846154	0.06050420168067227	0.26865671641791045	0.09876543209876543	-0.010104066869764665	-0.018599193140157344
0.6846153846153846	0.05612244897959184	0.2462686567164179	0.09141274238227147	-0.021225343009370345	-0.038931754383273676
