29 <- 20
29 <- 18
29 <- 3
28 <- 28
28 <- 30
23 <- 10
23 <- 23
23 <- 26
22 <- 29
22 <- 23
22 <- 22
21 <- 21
21 <- 30
21 <- 20
20 <- 2
20 <- 14
20 <- 16
27 <- 32
27 <- 13
27 <- 27
26 <- 18
26 <- 26
26 <- 27
25 <- 12
25 <- 25
25 <- 15
24 <- 24
24 <- 1
24 <- 15
8 <- 8
9 <- 2
9 <- 9
9 <- 21
1 <- 9
1 <- 32
1 <- 1
2 <- 2
2 <- 16
2 <- 10
3 <- 3
4 <- 4
4 <- 13
4 <- 27
5 <- 2
5 <- 28
5 <- 1
6 <- 10
6 <- 13
6 <- 8
7 <- 29
7 <- 7
7 <- 1
12 <- 19
12 <- 12
12 <- 15
13 <- 19
13 <- 13
13 <- 6
10 <- 9
10 <- 23
10 <- 3
11 <- 17
11 <- 7
11 <- 11
16 <- 21
16 <- 1
17 <- 24
17 <- 26
17 <- 18
14 <- 14
14 <- 21
14 <- 5
15 <- 2
15 <- 1
15 <- 6
18 <- 24
18 <- 18
18 <- 22
19 <- 11
19 <- 19
19 <- 1
30 <- 28
30 <- 6
31 <- 24
31 <- 30
31 <- 1
32 <- 32
32 <- 18
32 <- 27
