29 <- 29
29 <- 20
28 <- 29
28 <- 12
28 <- 21
23 <- 17
23 <- 23
23 <- 13
22 <- 24
22 <- 8
22 <- 3
21 <- 16
21 <- 17
21 <- 21
20 <- 16
20 <- 7
27 <- 14
27 <- 13
27 <- 27
26 <- 26
26 <- 5
25 <- 31
25 <- 25
25 <- 26
24 <- 24
8 <- 8
9 <- 5
9 <- 11
9 <- 6
1 <- 28
1 <- 20
1 <- 1
2 <- 2
2 <- 29
2 <- 30
3 <- 26
3 <- 3
3 <- 15
4 <- 4
4 <- 18
4 <- 3
5 <- 10
5 <- 23
5 <- 5
6 <- 10
6 <- 6
6 <- 22
7 <- 2
7 <- 32
7 <- 7
12 <- 12
12 <- 13
12 <- 22
13 <- 17
13 <- 13
13 <- 27
10 <- 10
10 <- 23
10 <- 5
11 <- 17
11 <- 11
11 <- 6
16 <- 16
16 <- 10
16 <- 1
17 <- 17
14 <- 16
14 <- 22
14 <- 6
15 <- 12
15 <- 3
15 <- 15
18 <- 19
18 <- 7
18 <- 18
19 <- 19
19 <- 28
19 <- 29
30 <- 31
30 <- 23
30 <- 30
31 <- 31
31 <- 25
31 <- 30
32 <- 19
32 <- 10
32 <- 32
