29 <- 29
29 <- 7
29 <- 20
28 <- 29
28 <- 12
28 <- 21
23 <- 17
23 <- 23
23 <- 13
22 <- 24
22 <- 8
22 <- 3
21 <- 16
21 <- 17
21 <- 21
20 <- 24
20 <- 25
20 <- 7
27 <- 14
27 <- 13
27 <- 27
26 <- 26
26 <- 5
25 <- 24
25 <- 25
25 <- 21
24 <- 24
24 <- 9
24 <- 13
8 <- 8
9 <- 6
9 <- 11
9 <- 5
1 <- 28
1 <- 1
1 <- 20
2 <- 2
2 <- 32
2 <- 13
3 <- 28
3 <- 3
3 <- 15
4 <- 4
4 <- 18
4 <- 3
5 <- 10
5 <- 3
5 <- 5
6 <- 31
6 <- 11
6 <- 6
7 <- 28
7 <- 32
7 <- 7
12 <- 2
12 <- 12
12 <- 8
13 <- 17
13 <- 13
13 <- 27
10 <- 10
10 <- 30
10 <- 13
11 <- 17
11 <- 11
11 <- 6
16 <- 16
16 <- 10
16 <- 25
17 <- 17
14 <- 16
14 <- 5
14 <- 22
15 <- 17
15 <- 29
15 <- 11
18 <- 30
18 <- 18
18 <- 22
19 <- 19
19 <- 10
19 <- 2
30 <- 31
30 <- 30
30 <- 27
31 <- 31
31 <- 32
31 <- 30
32 <- 31
32 <- 32
32 <- 4
