Accuracy	Precision	Recall	F1	MCC	BM
0.7386363636363636	0.11363636363636363	0.14285714285714285	0.12658227848101264	-0.024976595407570308	-0.027448533998752245
0.740530303030303	0.11494252873563218	0.14285714285714285	0.1273885350318471	-0.023095338866958234	-0.025265127885215177
0.7424242424242424	0.0975609756097561	0.11428571428571428	0.10526315789473684	-0.044273421570885874	-0.047286338116032445
0.7310606060606061	0.07142857142857142	0.08571428571428572	0.07792207792207792	-0.078429021756421	-0.0845913911416094
0.7481060606060606	0.13793103448275862	0.17142857142857143	0.15286624203821655	0.007014139952187316	0.00767311291328765
0.7575757575757576	0.1282051282051282	0.14285714285714285	0.13513513513513511	-0.005365833442267827	-0.005614472863381126
0.7367424242424242	0.09411764705882353	0.11428571428571428	0.10322580645161292	-0.04967612444798556	-0.05383655645664376
0.7367424242424242	0.11235955056179775	0.14285714285714285	0.12578616352201258	-0.026841982126339082	-0.029631940112289534
0.7537878787878788	0.1511627906976744	0.18571428571428572	0.16666666666666666	0.024176884030951463	0.02632563942607602
0.7386363636363636	0.10465116279069768	0.12857142857142856	0.11538461538461538	-0.036322617240813336	-0.03955084217092952
