29 <- 12
29 <- 32
29 <- 7
28 <- 28
28 <- 5
23 <- 16
23 <- 10
23 <- 1
22 <- 31
22 <- 32
22 <- 22
21 <- 10
21 <- 21
21 <- 4
20 <- 29
20 <- 20
20 <- 4
27 <- 19
27 <- 24
27 <- 3
26 <- 32
26 <- 26
26 <- 4
25 <- 31
25 <- 25
24 <- 24
24 <- 25
24 <- 4
8 <- 24
8 <- 16
8 <- 31
9 <- 19
9 <- 9
9 <- 13
1 <- 25
1 <- 7
1 <- 20
2 <- 25
2 <- 20
2 <- 11
3 <- 12
3 <- 3
3 <- 27
4 <- 12
4 <- 5
4 <- 4
5 <- 32
5 <- 6
5 <- 5
6 <- 21
6 <- 13
6 <- 3
7 <- 7
7 <- 20
7 <- 4
12 <- 19
12 <- 12
12 <- 23
13 <- 25
13 <- 13
13 <- 27
10 <- 10
10 <- 21
10 <- 5
11 <- 18
11 <- 25
11 <- 11
16 <- 16
16 <- 5
16 <- 15
17 <- 17
17 <- 25
17 <- 23
14 <- 14
14 <- 17
14 <- 26
15 <- 31
15 <- 18
15 <- 15
18 <- 16
18 <- 13
18 <- 18
19 <- 19
19 <- 8
19 <- 5
30 <- 28
31 <- 31
31 <- 27
31 <- 22
32 <- 21
32 <- 32
32 <- 5
