29 <- 12
29 <- 25
29 <- 22
28 <- 28
28 <- 17
23 <- 16
23 <- 25
23 <- 5
22 <- 31
22 <- 32
22 <- 22
21 <- 4
21 <- 21
21 <- 15
20 <- 8
20 <- 21
20 <- 20
27 <- 19
27 <- 31
27 <- 24
26 <- 28
26 <- 26
26 <- 20
25 <- 31
25 <- 25
24 <- 10
24 <- 25
24 <- 4
8 <- 31
8 <- 17
8 <- 25
9 <- 19
9 <- 9
9 <- 29
1 <- 5
1 <- 1
1 <- 3
2 <- 19
2 <- 17
2 <- 20
3 <- 3
3 <- 11
3 <- 27
4 <- 12
4 <- 5
4 <- 4
5 <- 32
5 <- 6
5 <- 5
6 <- 21
6 <- 13
6 <- 3
7 <- 14
7 <- 7
7 <- 4
12 <- 21
12 <- 7
12 <- 11
13 <- 25
13 <- 13
13 <- 27
10 <- 10
10 <- 21
10 <- 5
11 <- 18
11 <- 25
11 <- 11
16 <- 16
16 <- 25
16 <- 22
17 <- 17
17 <- 25
17 <- 27
14 <- 14
14 <- 9
14 <- 22
15 <- 16
15 <- 10
15 <- 15
18 <- 14
18 <- 18
18 <- 4
19 <- 19
19 <- 17
19 <- 5
30 <- 28
31 <- 31
31 <- 22
32 <- 21
32 <- 32
32 <- 5
