1 <- 2
1 <- 32
1 <- 20
1 <- 22
1 <- 14
1 <- 10
1 <- 21
1 <- 6
1 <- 1
1 <- 11
2 <- 2
2 <- 13
2 <- 20
2 <- 12
2 <- 10
2 <- 14
2 <- 29
2 <- 6
2 <- 1
2 <- 11
3 <- 13
3 <- 7
3 <- 22
3 <- 19
3 <- 20
3 <- 14
3 <- 21
3 <- 6
3 <- 1
3 <- 5
4 <- 23
4 <- 13
4 <- 20
4 <- 22
4 <- 19
4 <- 14
4 <- 21
4 <- 6
4 <- 1
4 <- 11
5 <- 23
5 <- 7
5 <- 20
5 <- 13
5 <- 16
5 <- 26
5 <- 14
5 <- 21
5 <- 1
5 <- 11
6 <- 23
6 <- 7
6 <- 20
6 <- 22
6 <- 14
6 <- 21
6 <- 6
6 <- 11
6 <- 27
6 <- 1
7 <- 7
7 <- 20
7 <- 13
7 <- 22
7 <- 14
7 <- 10
7 <- 29
7 <- 6
7 <- 1
7 <- 11
8 <- 8
8 <- 7
8 <- 20
8 <- 22
8 <- 18
8 <- 14
8 <- 10
8 <- 21
8 <- 6
8 <- 11
9 <- 2
9 <- 23
9 <- 20
9 <- 22
9 <- 14
9 <- 10
9 <- 21
9 <- 6
9 <- 1
9 <- 11
10 <- 13
10 <- 7
10 <- 14
10 <- 10
10 <- 21
10 <- 6
10 <- 17
10 <- 27
10 <- 1
10 <- 11
11 <- 32
11 <- 7
11 <- 20
11 <- 22
11 <- 18
11 <- 14
11 <- 10
11 <- 21
11 <- 6
11 <- 11
12 <- 2
12 <- 28
12 <- 13
12 <- 20
12 <- 12
12 <- 9
12 <- 21
12 <- 6
12 <- 11
12 <- 1
13 <- 13
13 <- 7
13 <- 22
13 <- 20
13 <- 14
13 <- 29
13 <- 21
13 <- 27
13 <- 11
13 <- 1
14 <- 23
14 <- 13
14 <- 20
14 <- 22
14 <- 14
14 <- 29
14 <- 21
14 <- 6
14 <- 11
14 <- 1
15 <- 13
15 <- 20
15 <- 22
15 <- 19
15 <- 14
15 <- 9
15 <- 21
15 <- 1
15 <- 11
15 <- 5
16 <- 2
16 <- 13
16 <- 7
16 <- 22
16 <- 19
16 <- 14
16 <- 29
16 <- 6
16 <- 11
16 <- 1
17 <- 7
17 <- 13
17 <- 14
17 <- 10
17 <- 21
17 <- 6
17 <- 27
17 <- 17
17 <- 1
17 <- 11
18 <- 23
18 <- 13
18 <- 20
18 <- 22
18 <- 29
18 <- 30
18 <- 6
18 <- 11
18 <- 17
18 <- 1
19 <- 13
19 <- 7
19 <- 20
19 <- 15
19 <- 14
19 <- 21
19 <- 6
19 <- 11
19 <- 1
19 <- 5
20 <- 32
20 <- 7
20 <- 20
20 <- 13
20 <- 22
20 <- 14
20 <- 21
20 <- 6
20 <- 1
20 <- 11
21 <- 7
21 <- 20
21 <- 13
21 <- 22
21 <- 14
21 <- 21
21 <- 29
21 <- 6
21 <- 1
21 <- 11
22 <- 23
22 <- 13
22 <- 20
22 <- 22
22 <- 29
22 <- 21
22 <- 6
22 <- 11
22 <- 25
22 <- 1
23 <- 23
23 <- 7
23 <- 20
23 <- 14
23 <- 21
23 <- 30
23 <- 29
23 <- 27
23 <- 1
23 <- 11
24 <- 23
24 <- 22
24 <- 24
24 <- 12
24 <- 14
24 <- 21
24 <- 30
24 <- 6
24 <- 1
24 <- 11
25 <- 23
25 <- 13
25 <- 20
25 <- 22
25 <- 21
25 <- 29
25 <- 6
25 <- 25
25 <- 1
25 <- 11
26 <- 7
26 <- 20
26 <- 18
26 <- 3
26 <- 14
26 <- 10
26 <- 30
26 <- 4
26 <- 1
26 <- 11
27 <- 7
27 <- 20
27 <- 13
27 <- 14
27 <- 10
27 <- 21
27 <- 6
27 <- 27
27 <- 1
27 <- 11
28 <- 31
28 <- 8
28 <- 23
28 <- 13
28 <- 20
28 <- 7
28 <- 21
28 <- 6
28 <- 11
28 <- 1
29 <- 23
29 <- 13
29 <- 7
29 <- 20
29 <- 14
29 <- 29
29 <- 21
29 <- 6
29 <- 11
29 <- 1
30 <- 13
30 <- 7
30 <- 22
30 <- 14
30 <- 21
30 <- 30
30 <- 29
30 <- 6
30 <- 11
30 <- 1
31 <- 23
31 <- 3
31 <- 24
31 <- 14
31 <- 10
31 <- 29
31 <- 21
31 <- 25
31 <- 1
31 <- 11
32 <- 32
32 <- 7
32 <- 20
32 <- 22
32 <- 18
32 <- 14
32 <- 10
32 <- 21
32 <- 6
32 <- 11
