1 <- 31
1 <- 8
1 <- 13
1 <- 20
1 <- 7
1 <- 14
1 <- 12
1 <- 4
1 <- 25
1 <- 11
2 <- 31
2 <- 8
2 <- 13
2 <- 20
2 <- 3
2 <- 14
2 <- 21
2 <- 17
2 <- 25
2 <- 11
3 <- 31
3 <- 28
3 <- 8
3 <- 7
3 <- 3
3 <- 14
3 <- 12
3 <- 30
3 <- 4
3 <- 11
4 <- 31
4 <- 28
4 <- 8
4 <- 7
4 <- 20
4 <- 18
4 <- 12
4 <- 21
4 <- 4
4 <- 1
5 <- 31
5 <- 8
5 <- 7
5 <- 13
5 <- 18
5 <- 12
5 <- 4
5 <- 25
5 <- 11
5 <- 5
6 <- 31
6 <- 8
6 <- 7
6 <- 20
6 <- 18
6 <- 12
6 <- 6
6 <- 4
6 <- 1
6 <- 11
7 <- 31
7 <- 8
7 <- 7
7 <- 13
7 <- 20
7 <- 14
7 <- 4
7 <- 25
7 <- 1
7 <- 11
8 <- 31
8 <- 28
8 <- 8
8 <- 22
8 <- 14
8 <- 4
8 <- 17
8 <- 25
8 <- 1
8 <- 5
9 <- 28
9 <- 8
9 <- 7
9 <- 13
9 <- 12
9 <- 9
9 <- 30
9 <- 4
9 <- 25
9 <- 11
10 <- 31
10 <- 8
10 <- 32
10 <- 7
10 <- 13
10 <- 12
10 <- 10
10 <- 4
10 <- 25
10 <- 11
11 <- 28
11 <- 16
11 <- 14
11 <- 10
11 <- 30
11 <- 4
11 <- 11
11 <- 25
11 <- 1
11 <- 5
12 <- 31
12 <- 7
12 <- 13
12 <- 19
12 <- 18
12 <- 14
12 <- 21
12 <- 25
12 <- 1
12 <- 11
13 <- 31
13 <- 8
13 <- 7
13 <- 13
13 <- 20
13 <- 12
13 <- 4
13 <- 11
13 <- 25
13 <- 1
14 <- 28
14 <- 13
14 <- 14
14 <- 10
14 <- 30
14 <- 4
14 <- 11
14 <- 25
14 <- 1
14 <- 5
15 <- 31
15 <- 28
15 <- 8
15 <- 7
15 <- 20
15 <- 15
15 <- 12
15 <- 30
15 <- 4
15 <- 1
16 <- 31
16 <- 8
16 <- 13
16 <- 7
16 <- 16
16 <- 12
16 <- 29
16 <- 4
16 <- 25
16 <- 11
17 <- 8
17 <- 7
17 <- 20
17 <- 3
17 <- 18
17 <- 12
17 <- 4
17 <- 17
17 <- 25
17 <- 11
18 <- 31
18 <- 28
18 <- 8
18 <- 20
18 <- 18
18 <- 14
18 <- 12
18 <- 17
18 <- 25
18 <- 1
19 <- 31
19 <- 28
19 <- 8
19 <- 7
19 <- 19
19 <- 18
19 <- 12
19 <- 30
19 <- 11
19 <- 5
20 <- 31
20 <- 8
20 <- 13
20 <- 20
20 <- 7
20 <- 14
20 <- 12
20 <- 4
20 <- 25
20 <- 11
21 <- 31
21 <- 28
21 <- 8
21 <- 23
21 <- 7
21 <- 20
21 <- 18
21 <- 12
21 <- 21
21 <- 1
22 <- 31
22 <- 28
22 <- 22
22 <- 16
22 <- 14
22 <- 30
22 <- 4
22 <- 25
22 <- 1
22 <- 5
23 <- 28
23 <- 32
23 <- 7
23 <- 20
23 <- 16
23 <- 18
23 <- 12
23 <- 30
23 <- 4
23 <- 1
24 <- 31
24 <- 8
24 <- 7
24 <- 13
24 <- 20
24 <- 14
24 <- 4
24 <- 25
24 <- 1
24 <- 11
25 <- 31
25 <- 28
25 <- 8
25 <- 7
25 <- 20
25 <- 12
25 <- 30
25 <- 4
25 <- 25
25 <- 1
26 <- 8
26 <- 7
26 <- 20
26 <- 19
26 <- 12
26 <- 30
26 <- 4
26 <- 25
26 <- 1
26 <- 5
27 <- 2
27 <- 28
27 <- 8
27 <- 31
27 <- 20
27 <- 19
27 <- 24
27 <- 12
27 <- 25
27 <- 11
28 <- 31
28 <- 28
28 <- 8
28 <- 13
28 <- 14
28 <- 30
28 <- 4
28 <- 25
28 <- 11
28 <- 5
29 <- 31
29 <- 8
29 <- 13
29 <- 7
29 <- 20
29 <- 18
29 <- 14
29 <- 12
29 <- 25
29 <- 11
30 <- 31
30 <- 28
30 <- 8
30 <- 7
30 <- 13
30 <- 14
30 <- 30
30 <- 4
30 <- 25
30 <- 11
31 <- 31
31 <- 28
31 <- 22
31 <- 14
31 <- 30
31 <- 4
31 <- 17
31 <- 25
31 <- 1
31 <- 5
32 <- 31
32 <- 8
32 <- 7
32 <- 20
32 <- 13
32 <- 12
32 <- 14
32 <- 4
32 <- 25
32 <- 11
