Accuracy	Precision	Recall	F1	MCC	BM
0.5	0.14855072463768115	0.5857142857142857	0.23699421965317918	0.04929994168251048	0.072613849033063
0.5037878787878788	0.14444444444444443	0.5571428571428572	0.22941176470588234	0.03580361385944549	0.052776044915782805
0.4810606060606061	0.13829787234042554	0.5571428571428572	0.22159090909090912	0.01806615483652316	0.02657517155333755
0.5151515151515151	0.15555555555555556	0.6	0.24705882352941178	0.06932189066403277	0.10218340611353716
0.49053030303030304	0.14336917562724014	0.5714285714285714	0.22922636103151858	0.0336909758299276	0.04959451029320028
0.509469696969697	0.14339622641509434	0.5428571428571428	0.22686567164179103	0.032028994504228955	0.04722395508421706
0.5056818181818182	0.13409961685823754	0.5	0.21148036253776434	0.0044428500059748395	0.0065502183406112024
0.4772727272727273	0.13214285714285715	0.5285714285714286	0.21142857142857144	-0.0013564174207959668	-0.001996257018091141
0.4943181818181818	0.1444043321299639	0.5714285714285714	0.23054755043227662	0.036642711127852445	0.05396132252027441
0.5056818181818182	0.1449814126394052	0.5571428571428572	0.23008849557522124	0.037281907365482994	0.054959451029320094
