Accuracy	Precision	Recall	F1	MCC	BM
0.38235294117647056	0.20192307692307693	0.9545454545454546	0.33333333333333337	0.19660425410499158	0.22647527910685805
0.38235294117647056	0.20192307692307693	0.9545454545454546	0.33333333333333337	0.19660425410499158	0.22647527910685805
0.3602941176470588	0.19626168224299065	0.9545454545454546	0.32558139534883723	0.17994884491333635	0.20015948963317376
0.35294117647058826	0.19444444444444445	0.9545454545454546	0.3230769230769231	0.1742956618720007	0.19138755980861255
0.38235294117647056	0.20192307692307693	0.9545454545454546	0.33333333333333337	0.19660425410499158	0.22647527910685805
0.41911764705882354	0.21212121212121213	0.9545454545454546	0.34710743801652894	0.22369046301343487	0.2703349282296652
0.39705882352941174	0.2	0.9090909090909091	0.32786885245901637	0.17305666383002222	0.2073365231259967
0.38235294117647056	0.20192307692307693	0.9545454545454546	0.33333333333333337	0.19660425410499158	0.22647527910685805
0.4264705882352941	0.22	1.0	0.36065573770491804	0.2635786110641877	0.3157894736842106
0.36764705882352944	0.19811320754716982	0.9545454545454546	0.328125	0.18554701026307033	0.2089314194577354
