1 <- 2(-)
1 <- 3(+)
1 <- 5(-)
1 <- 7(-)
1 <- 9(-)
1 <- 11(-)
1 <- 12(+)
1 <- 15(+)
2 <- 1(-)
2 <- 3(-)
2 <- 4(-)
2 <- 5(+)
2 <- 7(+)
2 <- 9(+)
2 <- 11(+)
2 <- 12(-)
2 <- 15(-)
2 <- 16(+)
3 <- 1(+)
3 <- 2(-)
3 <- 6(-)
3 <- 7(-)
3 <- 10(-)
3 <- 12(+)
3 <- 13(+)
3 <- 15(+)
4 <- 2(-)
4 <- 12(+)
4 <- 13(+)
4 <- 14(+)
5 <- 1(-)
5 <- 2(+)
5 <- 6(+)
5 <- 7(+)
5 <- 8(+)
5 <- 10(+)
5 <- 12(-)
6 <- 1(-)
6 <- 5(+)
6 <- 7(+)
6 <- 8(+)
6 <- 9(+)
6 <- 10(+)
6 <- 12(-)
6 <- 15(+)
7 <- 1(-)
7 <- 2(+)
7 <- 4(-)
7 <- 5(+)
7 <- 9(+)
7 <- 10(+)
7 <- 11(+)
7 <- 12(-)
7 <- 15(+)
8 <- 1(-)
8 <- 3(-)
8 <- 5(+)
8 <- 7(+)
8 <- 9(+)
8 <- 11(+)
8 <- 12(-)
8 <- 15(-)
9 <- 2(+)
9 <- 3(-)
9 <- 4(-)
9 <- 5(+)
9 <- 7(+)
9 <- 8(+)
9 <- 11(+)
9 <- 12(-)
9 <- 15(+)
10 <- 1(-)
10 <- 2(+)
10 <- 3(-)
10 <- 5(+)
10 <- 8(+)
10 <- 11(+)
10 <- 12(-)
10 <- 15(-)
11 <- 1(-)
11 <- 4(-)
11 <- 7(+)
11 <- 8(+)
11 <- 9(+)
11 <- 10(+)
11 <- 12(-)
11 <- 14(-)
11 <- 15(+)
12 <- 1(+)
12 <- 2(-)
12 <- 3(+)
12 <- 5(-)
12 <- 6(-)
12 <- 7(-)
12 <- 8(-)
12 <- 9(-)
12 <- 10(-)
12 <- 11(-)
12 <- 13(+)
13 <- 3(+)
13 <- 8(-)
13 <- 12(+)
13 <- 14(+)
13 <- 15(+)
14 <- 1(+)
14 <- 3(+)
14 <- 11(-)
14 <- 13(+)
14 <- 16(-)
15 <- 1(+)
15 <- 2(+)
15 <- 4(+)
15 <- 5(+)
15 <- 6(+)
15 <- 7(+)
15 <- 9(-)
15 <- 10(-)
15 <- 11(+)
15 <- 12(+)
15 <- 14(+)
15 <- 16(-)
16 <- 4(-)
16 <- 7(+)
16 <- 11(+)
