1 <- 28
1 <- 13
1 <- 7
1 <- 19
1 <- 15
1 <- 4
1 <- 21
1 <- 30
1 <- 27
1 <- 25
1 <- 11
2 <- 29
3 <- 15
3 <- 1
3 <- 27
4 <- 4
5 <- 19
5 <- 25
5 <- 11
5 <- 5
6 <- 11
7 <- 31
7 <- 25
7 <- 3
8 <- 11
9 <- 9
10 <- 10
11 <- 23
12 <- 11
13 <- 19
13 <- 26
13 <- 24
13 <- 12
13 <- 1
14 <- 20
14 <- 4
15 <- 13
15 <- 26
15 <- 12
15 <- 4
15 <- 25
16 <- 16
16 <- 29
17 <- 19
17 <- 7
17 <- 22
18 <- 2
18 <- 28
18 <- 23
18 <- 15
18 <- 24
18 <- 14
18 <- 9
18 <- 4
18 <- 25
19 <- 25
19 <- 23
19 <- 30
19 <- 5
20 <- 11
20 <- 17
20 <- 26
20 <- 15
21 <- 12
21 <- 23
21 <- 11
22 <- 22
23 <- 8
23 <- 32
23 <- 20
24 <- 24
24 <- 8
24 <- 4
25 <- 25
26 <- 14
26 <- 30
26 <- 11
27 <- 5
28 <- 28
28 <- 20
28 <- 16
28 <- 11
28 <- 5
29 <- 32
29 <- 19
29 <- 3
29 <- 15
29 <- 21
29 <- 27
29 <- 25
29 <- 5
30 <- 24
30 <- 22
30 <- 18
30 <- 3
31 <- 19
32 <- 32
