1 <- 32
1 <- 25
1 <- 1
1 <- 11
1 <- 5
2 <- 2
2 <- 28
2 <- 15
2 <- 24
2 <- 14
2 <- 9
2 <- 29
2 <- 4
2 <- 27
3 <- 28
3 <- 32
3 <- 3
4 <- 19
4 <- 32
4 <- 26
5 <- 12
6 <- 28
7 <- 8
7 <- 1
7 <- 4
8 <- 25
9 <- 24
9 <- 21
9 <- 1
9 <- 11
10 <- 14
11 <- 11
12 <- 32
12 <- 18
12 <- 15
12 <- 14
12 <- 4
12 <- 25
13 <- 14
13 <- 13
14 <- 32
14 <- 11
15 <- 8
15 <- 7
15 <- 26
15 <- 21
15 <- 30
15 <- 4
15 <- 1
15 <- 5
16 <- 16
16 <- 29
17 <- 31
18 <- 32
19 <- 24
19 <- 28
20 <- 20
21 <- 27
22 <- 8
22 <- 7
22 <- 26
22 <- 21
22 <- 30
22 <- 5
23 <- 19
23 <- 28
23 <- 26
23 <- 6
24 <- 12
24 <- 8
24 <- 28
24 <- 18
25 <- 25
26 <- 12
26 <- 22
27 <- 2
27 <- 22
27 <- 26
27 <- 10
27 <- 29
27 <- 4
27 <- 17
27 <- 27
28 <- 25
28 <- 26
29 <- 1
30 <- 32
30 <- 30
30 <- 7
31 <- 31
32 <- 24
32 <- 17
32 <- 32
32 <- 5
