1 <- 26
2 <- 14
2 <- 23
2 <- 26
3 <- 26
4 <- 14
4 <- 17
4 <- 20
5 <- 32
6 <- 6
7 <- 32
7 <- 12
7 <- 30
7 <- 4
7 <- 1
8 <- 2
8 <- 32
8 <- 24
9 <- 7
10 <- 14
10 <- 23
10 <- 30
10 <- 4
11 <- 26
12 <- 6
13 <- 2
13 <- 23
13 <- 13
13 <- 24
13 <- 14
13 <- 21
14 <- 32
15 <- 30
15 <- 5
16 <- 16
16 <- 4
17 <- 26
17 <- 20
18 <- 20
19 <- 3
20 <- 8
20 <- 18
20 <- 26
20 <- 24
20 <- 12
20 <- 30
20 <- 27
21 <- 24
21 <- 31
22 <- 17
22 <- 25
22 <- 1
23 <- 14
23 <- 23
24 <- 24
25 <- 28
25 <- 1
25 <- 15
26 <- 26
27 <- 19
27 <- 3
27 <- 12
27 <- 21
27 <- 30
28 <- 31
28 <- 9
28 <- 26
29 <- 14
29 <- 12
29 <- 11
30 <- 20
30 <- 30
30 <- 1
31 <- 12
31 <- 28
32 <- 8
32 <- 7
32 <- 3
32 <- 24
32 <- 21
32 <- 6
