1 <- 1
2 <- 27
3 <- 15
4 <- 12
4 <- 6
5 <- 31
5 <- 28
5 <- 15
5 <- 21
5 <- 17
5 <- 1
5 <- 5
6 <- 5
7 <- 9
7 <- 25
8 <- 8
9 <- 15
10 <- 12
11 <- 5
12 <- 23
13 <- 12
14 <- 32
14 <- 4
15 <- 25
16 <- 16
17 <- 11
18 <- 26
18 <- 18
19 <- 19
19 <- 23
19 <- 11
20 <- 14
20 <- 20
21 <- 17
21 <- 10
21 <- 21
21 <- 27
22 <- 10
23 <- 20
23 <- 24
23 <- 10
23 <- 29
23 <- 25
23 <- 11
23 <- 5
24 <- 8
24 <- 15
24 <- 24
24 <- 30
24 <- 6
24 <- 27
25 <- 31
25 <- 3
26 <- 26
26 <- 1
26 <- 8
27 <- 7
27 <- 13
27 <- 20
27 <- 16
27 <- 18
27 <- 29
27 <- 6
27 <- 1
27 <- 11
28 <- 23
28 <- 3
28 <- 15
28 <- 9
28 <- 30
28 <- 5
29 <- 31
29 <- 28
29 <- 2
29 <- 20
29 <- 3
29 <- 15
29 <- 24
29 <- 26
29 <- 5
30 <- 25
30 <- 30
31 <- 11
32 <- 32
