1 <- 28
1 <- 1
2 <- 13
2 <- 20
2 <- 22
2 <- 24
2 <- 14
2 <- 9
2 <- 5
3 <- 11
3 <- 1
4 <- 2
5 <- 14
5 <- 20
5 <- 15
6 <- 1
7 <- 14
8 <- 23
8 <- 13
8 <- 3
8 <- 12
8 <- 17
8 <- 25
8 <- 1
9 <- 17
9 <- 23
9 <- 21
10 <- 20
10 <- 16
10 <- 3
10 <- 10
10 <- 30
11 <- 14
11 <- 13
11 <- 6
12 <- 10
13 <- 7
13 <- 13
14 <- 14
15 <- 20
16 <- 11
16 <- 2
16 <- 13
16 <- 1
17 <- 25
17 <- 32
17 <- 3
18 <- 28
19 <- 13
19 <- 18
20 <- 20
21 <- 18
21 <- 21
21 <- 20
21 <- 6
22 <- 13
22 <- 22
23 <- 14
23 <- 25
23 <- 23
24 <- 17
24 <- 26
25 <- 32
25 <- 7
25 <- 24
25 <- 4
25 <- 6
26 <- 23
26 <- 30
27 <- 27
28 <- 27
29 <- 29
29 <- 26
30 <- 32
31 <- 21
31 <- 3
32 <- 10
32 <- 11
