1 <- 23
1 <- 19
1 <- 15
1 <- 29
1 <- 25
1 <- 1
1 <- 5
2 <- 24
2 <- 16
2 <- 17
3 <- 17
3 <- 13
3 <- 14
4 <- 2
4 <- 9
4 <- 30
4 <- 7
5 <- 8
5 <- 10
5 <- 29
5 <- 30
5 <- 4
5 <- 5
6 <- 1
7 <- 30
7 <- 11
8 <- 19
8 <- 16
8 <- 12
8 <- 3
9 <- 25
10 <- 2
10 <- 7
10 <- 18
10 <- 10
10 <- 21
10 <- 30
10 <- 17
10 <- 11
11 <- 23
11 <- 26
11 <- 6
11 <- 17
11 <- 1
12 <- 14
13 <- 28
13 <- 17
13 <- 20
13 <- 6
14 <- 14
14 <- 1
15 <- 31
15 <- 30
15 <- 11
16 <- 6
17 <- 16
17 <- 23
17 <- 13
17 <- 20
18 <- 3
19 <- 19
19 <- 25
20 <- 28
20 <- 8
20 <- 13
20 <- 19
20 <- 18
20 <- 15
20 <- 24
20 <- 1
20 <- 5
21 <- 31
21 <- 23
21 <- 32
21 <- 7
21 <- 16
21 <- 3
21 <- 12
21 <- 17
21 <- 25
21 <- 1
22 <- 29
22 <- 32
22 <- 20
22 <- 18
23 <- 16
23 <- 25
23 <- 20
23 <- 6
24 <- 29
25 <- 23
25 <- 7
25 <- 22
25 <- 15
25 <- 25
25 <- 5
26 <- 31
26 <- 13
26 <- 18
26 <- 15
26 <- 14
27 <- 10
28 <- 18
29 <- 28
29 <- 32
29 <- 10
29 <- 29
29 <- 25
29 <- 11
30 <- 28
30 <- 7
30 <- 20
31 <- 31
31 <- 9
31 <- 5
32 <- 9
32 <- 26
32 <- 6
