1 <- 31
1 <- 7
1 <- 18
1 <- 4
1 <- 17
1 <- 27
2 <- 19
2 <- 25
2 <- 21
2 <- 11
3 <- 19
4 <- 28
4 <- 26
4 <- 12
4 <- 9
4 <- 25
4 <- 11
4 <- 5
5 <- 32
5 <- 5
6 <- 31
6 <- 25
6 <- 26
6 <- 3
7 <- 18
8 <- 31
8 <- 9
9 <- 28
9 <- 11
9 <- 22
10 <- 12
11 <- 11
11 <- 14
11 <- 25
11 <- 26
12 <- 7
12 <- 13
12 <- 24
12 <- 14
12 <- 12
13 <- 13
14 <- 31
14 <- 14
14 <- 26
15 <- 15
15 <- 4
16 <- 16
16 <- 30
16 <- 13
16 <- 18
17 <- 19
18 <- 20
18 <- 4
19 <- 14
19 <- 25
20 <- 20
21 <- 4
22 <- 19
22 <- 28
22 <- 3
22 <- 5
23 <- 16
23 <- 21
23 <- 32
24 <- 24
24 <- 25
25 <- 31
25 <- 2
25 <- 8
25 <- 13
25 <- 26
25 <- 25
26 <- 5
27 <- 16
27 <- 4
27 <- 7
27 <- 22
28 <- 31
29 <- 32
29 <- 9
29 <- 21
29 <- 29
29 <- 1
30 <- 20
30 <- 5
31 <- 13
31 <- 18
31 <- 24
31 <- 14
31 <- 29
32 <- 32
