1 <- 25
1 <- 1
2 <- 19
2 <- 28
2 <- 21
2 <- 24
3 <- 13
3 <- 23
3 <- 7
3 <- 18
4 <- 2
4 <- 23
4 <- 22
4 <- 18
4 <- 12
4 <- 9
4 <- 6
5 <- 5
6 <- 31
6 <- 32
6 <- 15
7 <- 23
7 <- 32
7 <- 14
7 <- 10
7 <- 29
7 <- 1
8 <- 12
8 <- 25
8 <- 3
9 <- 31
9 <- 22
9 <- 26
9 <- 15
9 <- 10
9 <- 21
9 <- 6
10 <- 16
11 <- 11
11 <- 5
12 <- 17
12 <- 11
13 <- 5
14 <- 32
14 <- 16
14 <- 24
14 <- 14
14 <- 6
15 <- 26
16 <- 25
16 <- 23
16 <- 9
17 <- 2
17 <- 17
17 <- 26
18 <- 12
18 <- 8
18 <- 23
18 <- 18
19 <- 19
19 <- 18
20 <- 2
20 <- 1
21 <- 3
22 <- 24
23 <- 15
24 <- 24
25 <- 10
25 <- 29
25 <- 25
26 <- 2
26 <- 28
26 <- 23
26 <- 13
26 <- 20
26 <- 22
26 <- 16
26 <- 4
26 <- 5
27 <- 29
27 <- 13
28 <- 13
28 <- 1
28 <- 27
29 <- 16
29 <- 29
30 <- 5
31 <- 32
31 <- 20
31 <- 15
31 <- 21
31 <- 25
32 <- 5
