1 <- 19
2 <- 24
2 <- 25
3 <- 23
3 <- 7
3 <- 4
4 <- 32
4 <- 4
5 <- 27
6 <- 24
6 <- 26
7 <- 19
8 <- 14
8 <- 16
8 <- 13
8 <- 22
9 <- 2
9 <- 32
10 <- 13
10 <- 16
10 <- 18
10 <- 15
10 <- 21
10 <- 6
10 <- 5
11 <- 25
12 <- 8
12 <- 30
12 <- 3
13 <- 6
14 <- 25
14 <- 1
14 <- 4
15 <- 25
15 <- 20
16 <- 24
16 <- 12
17 <- 31
18 <- 12
18 <- 32
18 <- 6
19 <- 18
20 <- 16
20 <- 18
20 <- 24
20 <- 9
20 <- 30
21 <- 2
22 <- 14
22 <- 16
23 <- 19
23 <- 9
23 <- 23
23 <- 31
24 <- 24
24 <- 18
24 <- 6
25 <- 23
25 <- 7
25 <- 20
25 <- 4
25 <- 21
25 <- 6
26 <- 9
27 <- 2
27 <- 31
27 <- 14
27 <- 12
27 <- 5
28 <- 29
28 <- 13
28 <- 23
29 <- 6
30 <- 30
31 <- 20
32 <- 2
