1 <- 12
1 <- 1
2 <- 2
3 <- 17
4 <- 4
5 <- 23
5 <- 12
5 <- 4
5 <- 6
5 <- 5
6 <- 12
6 <- 17
6 <- 32
7 <- 14
7 <- 25
7 <- 30
8 <- 25
8 <- 1
9 <- 23
10 <- 31
10 <- 17
10 <- 20
11 <- 2
12 <- 25
12 <- 23
13 <- 31
13 <- 27
14 <- 4
15 <- 25
15 <- 4
16 <- 8
16 <- 13
16 <- 16
16 <- 18
16 <- 12
16 <- 14
16 <- 25
17 <- 12
17 <- 3
18 <- 9
18 <- 13
18 <- 11
19 <- 31
19 <- 18
20 <- 26
21 <- 6
22 <- 25
22 <- 20
22 <- 1
22 <- 22
23 <- 2
23 <- 8
23 <- 7
23 <- 26
23 <- 15
23 <- 17
23 <- 1
24 <- 17
24 <- 1
24 <- 11
25 <- 24
25 <- 17
25 <- 2
25 <- 20
26 <- 2
26 <- 20
26 <- 7
26 <- 1
27 <- 24
28 <- 19
28 <- 25
28 <- 1
28 <- 15
29 <- 9
29 <- 21
30 <- 8
30 <- 32
30 <- 26
30 <- 14
30 <- 30
30 <- 11
31 <- 30
31 <- 13
32 <- 1
