Accuracy	Precision	Recall	F1	MCC	BM
0.9338235294117647	0.625	0.7692307692307693	0.6896551724137931	0.6574725612947925	0.7204502814258911
0.8161764705882353	0.07142857142857142	0.07692307692307693	0.07407407407407408	-0.027834900079335735	-0.028767979987492254
0.9264705882352942	0.6	0.6923076923076923	0.6428571428571429	0.6040220990216784	0.6435272045028142
0.9338235294117647	0.6428571428571429	0.6923076923076923	0.6666666666666666	0.6305209974493008	0.6516572858036271
0.9044117647058824	0.5	0.6923076923076923	0.5806451612903226	0.5371971581463494	0.6191369606003754
0.9558823529411765	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.7448405253283302	0.7448405253283301
0.9338235294117647	0.6428571428571429	0.6923076923076923	0.6666666666666666	0.6305209974493008	0.6516572858036271
0.9117647058823529	0.5333333333333333	0.6153846153846154	0.5714285714285715	0.5241902181014176	0.5584740462789244
0.8602941176470589	0.2857142857142857	0.3076923076923077	0.29629629629629634	0.21904856149390295	0.22639149468417763
0.9044117647058824	0.5	0.46153846153846156	0.48000000000000004	0.4278763063209549	0.4127579737335836
