1 <- 1
2 <- 2
3 <- 12
3 <- 55
3 <- 8
4 <- 22
4 <- 8
4 <- 20
5 <- 32
5 <- 48
5 <- 61
6 <- 6
6 <- 43
6 <- 39
7 <- 57
7 <- 8
7 <- 34
7 <- 13
7 <- 39
7 <- 11
7 <- 16
7 <- 36
7 <- 46
7 <- 35
8 <- 26
9 <- 26
9 <- 54
10 <- 43
10 <- 57
11 <- 14
11 <- 11
12 <- 14
12 <- 29
12 <- 28
12 <- 54
13 <- 26
13 <- 52
14 <- 56
14 <- 49
14 <- 18
15 <- 21
15 <- 60
15 <- 26
15 <- 36
16 <- 51
16 <- 49
16 <- 41
16 <- 53
16 <- 12
16 <- 61
16 <- 22
17 <- 25
17 <- 38
18 <- 59
18 <- 34
18 <- 56
19 <- 15
19 <- 43
19 <- 55
19 <- 20
19 <- 59
19 <- 46
19 <- 56
20 <- 5
21 <- 40
21 <- 57
21 <- 1
21 <- 36
21 <- 22
22 <- 22
23 <- 2
24 <- 37
25 <- 54
25 <- 9
26 <- 64
26 <- 26
26 <- 59
26 <- 9
27 <- 26
28 <- 48
29 <- 38
30 <- 31
30 <- 37
30 <- 61
30 <- 21
30 <- 6
30 <- 28
31 <- 15
31 <- 20
32 <- 49
32 <- 32
32 <- 8
33 <- 51
34 <- 58
34 <- 57
34 <- 62
34 <- 34
34 <- 11
34 <- 23
34 <- 61
35 <- 1
36 <- 40
37 <- 37
38 <- 7
38 <- 32
38 <- 56
38 <- 59
38 <- 48
38 <- 3
38 <- 22
39 <- 26
39 <- 11
39 <- 50
39 <- 23
39 <- 52
40 <- 59
40 <- 17
40 <- 24
41 <- 51
41 <- 11
41 <- 20
41 <- 14
41 <- 35
41 <- 23
42 <- 57
42 <- 11
43 <- 64
43 <- 57
43 <- 52
44 <- 43
44 <- 8
44 <- 24
44 <- 62
44 <- 26
44 <- 10
44 <- 44
44 <- 36
44 <- 48
44 <- 35
45 <- 45
45 <- 55
45 <- 54
45 <- 19
45 <- 30
45 <- 14
45 <- 56
45 <- 38
45 <- 28
45 <- 52
46 <- 27
46 <- 46
46 <- 32
46 <- 53
47 <- 37
48 <- 7
48 <- 34
48 <- 29
49 <- 8
49 <- 33
49 <- 51
49 <- 44
49 <- 11
49 <- 59
49 <- 14
49 <- 35
50 <- 64
50 <- 49
50 <- 46
50 <- 57
51 <- 64
52 <- 5
52 <- 15
52 <- 56
52 <- 27
53 <- 53
54 <- 58
54 <- 8
54 <- 5
54 <- 54
54 <- 46
55 <- 40
55 <- 57
55 <- 37
55 <- 31
55 <- 55
55 <- 44
55 <- 27
55 <- 23
55 <- 12
55 <- 56
55 <- 38
56 <- 3
56 <- 46
56 <- 48
56 <- 33
57 <- 57
57 <- 1
57 <- 30
58 <- 58
59 <- 1
60 <- 40
60 <- 57
60 <- 55
60 <- 41
60 <- 27
61 <- 20
62 <- 49
62 <- 13
62 <- 54
62 <- 20
62 <- 36
62 <- 56
62 <- 28
63 <- 38
63 <- 63
64 <- 10
