1 <- 11
2 <- 37
2 <- 19
2 <- 47
2 <- 12
2 <- 23
3 <- 35
3 <- 25
3 <- 49
4 <- 31
4 <- 55
4 <- 59
4 <- 30
4 <- 3
4 <- 23
5 <- 20
6 <- 18
6 <- 10
6 <- 13
6 <- 34
6 <- 20
7 <- 44
8 <- 36
9 <- 15
10 <- 38
10 <- 37
10 <- 11
11 <- 4
11 <- 6
11 <- 19
11 <- 16
11 <- 9
11 <- 52
12 <- 40
12 <- 8
12 <- 4
12 <- 49
12 <- 34
12 <- 16
12 <- 56
13 <- 58
13 <- 25
13 <- 10
14 <- 41
15 <- 18
16 <- 12
16 <- 36
17 <- 4
17 <- 56
17 <- 34
17 <- 16
18 <- 10
18 <- 55
18 <- 11
18 <- 35
18 <- 17
19 <- 39
19 <- 1
19 <- 44
19 <- 33
20 <- 34
21 <- 8
21 <- 51
21 <- 11
21 <- 29
21 <- 35
22 <- 58
22 <- 22
22 <- 24
23 <- 5
23 <- 56
23 <- 23
23 <- 45
24 <- 26
25 <- 7
25 <- 25
25 <- 23
25 <- 57
26 <- 26
26 <- 11
26 <- 48
26 <- 23
26 <- 17
27 <- 31
27 <- 8
27 <- 26
27 <- 14
27 <- 28
28 <- 16
28 <- 42
28 <- 51
29 <- 1
29 <- 20
29 <- 29
29 <- 36
29 <- 47
29 <- 17
30 <- 64
30 <- 9
31 <- 31
31 <- 59
31 <- 46
31 <- 30
31 <- 3
31 <- 23
32 <- 4
33 <- 33
34 <- 23
34 <- 34
34 <- 8
35 <- 4
36 <- 50
36 <- 25
36 <- 27
37 <- 58
37 <- 37
37 <- 45
37 <- 13
37 <- 38
37 <- 28
38 <- 38
38 <- 18
39 <- 31
39 <- 39
40 <- 50
40 <- 36
40 <- 31
40 <- 39
41 <- 8
41 <- 5
41 <- 60
41 <- 26
41 <- 10
41 <- 44
41 <- 20
42 <- 42
42 <- 57
43 <- 38
44 <- 49
44 <- 24
45 <- 25
45 <- 57
45 <- 13
45 <- 63
45 <- 61
46 <- 31
47 <- 8
48 <- 46
49 <- 14
50 <- 37
51 <- 25
51 <- 13
52 <- 56
52 <- 32
52 <- 31
53 <- 37
54 <- 38
55 <- 58
55 <- 24
56 <- 15
56 <- 58
56 <- 37
56 <- 33
56 <- 4
56 <- 41
56 <- 56
57 <- 57
58 <- 25
58 <- 33
58 <- 10
58 <- 32
58 <- 29
58 <- 47
59 <- 26
59 <- 18
59 <- 48
59 <- 34
60 <- 57
60 <- 37
60 <- 62
60 <- 44
60 <- 42
61 <- 43
61 <- 11
62 <- 26
63 <- 9
64 <- 50
64 <- 56
64 <- 13
64 <- 11
